run_id,dataset_file,quantum_ms,speedup,jobs,mean_response_ms,p50_response_ms,p95_response_ms,p99_response_ms,mean_wait_ms,avg_slices_per_job,total_slots_at_end
8ae67f0f6c,dataset_rr_batch_mediumq_opt_1k.csv,500,20000.0,1000,22312440.0,24230000.0,39921000.0,41420200.0,22312324.878,1.0,32
