run_id,dataset_file,quantum_ms,speedup,jobs,mean_response_ms,p50_response_ms,p95_response_ms,p99_response_ms,mean_wait_ms,avg_slices_per_job,total_slots_at_end
7a04bacfea,dataset_rr_batch_smallq_opt_1k.csv,500,20000.0,1000,23229760.0,24060000.0,39401000.0,40760200.0,23229714.857,1.0,32
