run_id,dataset_file,speedup,jobs,mean_response_ms,p50_response_ms,p95_response_ms,p99_response_ms,mean_wait_ms,mean_execution_ms,total_slots_at_end
8349a96a62,dataset_fifo_burst_1k.csv,20000.0,1000,762.013,751.0,1382.2499999999998,1581.1499999999999,385.113,376.9,16
