run_id,job_id,arrival_time_ms,service_time_ms,start_time_ms,finish_time_ms,waiting_time_ms,execution_time_ms,response_time_ms,cpu_usage_percent,memory_usage_mb,slowdown
f2b3b1be39,F00001,0,162,0,162,0,162,162,0.0,14029.8828125,1.0
f2b3b1be39,F00002,0,529,0,529,0,529,529,0.0,14029.8828125,1.0
f2b3b1be39,F00003,0,290,0,290,0,290,290,0.0,14029.89453125,1.0
f2b3b1be39,F00004,0,275,0,275,0,275,275,0.0,14029.89453125,1.0
f2b3b1be39,F00005,0,264,0,264,0,264,264,0.0,14029.89453125,1.0
f2b3b1be39,F00006,0,221,0,221,0,221,221,0.0,14029.89453125,1.0
f2b3b1be39,F00007,0,527,0,527,0,527,527,0.0,14029.89453125,1.0
f2b3b1be39,F00008,0,202,0,202,0,202,202,0.0,14029.89453125,1.0
f2b3b1be39,F00009,0,496,529,1025,529,496,1025,10.0,14029.8828125,2.066532258064516
f2b3b1be39,F00010,0,529,529,1058,529,529,1058,10.0,14029.8828125,2.0
f2b3b1be39,F00011,0,429,529,958,529,429,958,10.0,14029.8828125,2.233100233100233
f2b3b1be39,F00012,0,194,529,723,529,194,723,10.0,14029.8828125,3.7268041237113403
f2b3b1be39,F00013,0,452,529,981,529,452,981,10.0,14029.8828125,2.170353982300885
f2b3b1be39,F00014,0,366,529,895,529,366,895,10.0,14029.8828125,2.4453551912568305
f2b3b1be39,F00015,0,166,529,695,529,166,695,10.0,14029.8828125,4.186746987951807
f2b3b1be39,F00016,0,165,529,694,529,165,694,10.0,14029.8828125,4.206060606060606
f2b3b1be39,F00017,0,197,694,891,694,197,891,0.0,14029.8828125,4.522842639593908
f2b3b1be39,F00018,0,261,694,955,694,261,955,0.0,14029.8828125,3.6590038314176243
f2b3b1be39,F00019,0,269,723,992,723,269,992,0.0,14029.8828125,3.687732342007435
f2b3b1be39,F00020,0,408,955,1363,955,408,1363,33.35,14029.8828125,3.340686274509804
f2b3b1be39,F00021,0,458,992,1450,992,458,1450,12.5,14029.8828125,3.165938864628821
f2b3b1be39,F00022,0,163,992,1155,992,163,1155,12.5,14029.86328125,7.085889570552148
f2b3b1be39,F00023,0,437,992,1429,992,437,1429,11.1,14029.86328125,3.2700228832951943
f2b3b1be39,F00024,0,251,992,1243,992,251,1243,11.1,14029.86328125,4.952191235059761
f2b3b1be39,F00025,0,516,1058,1574,1058,516,1574,13.35,14029.86328125,3.050387596899225
f2b3b1be39,F00026,0,482,1058,1540,1058,482,1540,11.75,14029.86328125,3.195020746887967
f2b3b1be39,F00027,0,509,1155,1664,1155,509,1664,14.3,14029.86328125,3.269155206286837
f2b3b1be39,F00028,0,429,1450,1879,1450,429,1879,0.0,14029.86328125,4.37995337995338
f2b3b1be39,F00029,6436,379,6436,6815,0,379,379,0.0,14029.86328125,1.0
