run_id,dataset_file,quantum_ms,speedup,jobs,mean_response_ms,p50_response_ms,p95_response_ms,p99_response_ms,mean_wait_ms,avg_slices_per_job,total_slots_at_end
b0d814f35d,dataset_rr_batch_smallq_opt_1k.csv,50,2000.0,1000,3267254.0,3142000.0,7274799.999999999,7704000.0,3267208.857,1.629,4
