run_id,dataset_file,quantum_ms,speedup,jobs,mean_response_ms,p50_response_ms,p95_response_ms,p99_response_ms,mean_wait_ms,avg_slices_per_job,total_slots_at_end
9a6142e2f7,dataset_rr_batch_smallq_opt_1k.csv,200,2000.0,1000,1599620.0,1573000.0,2962200.0,3142160.0,1599574.857,1.09,4
