run_id,job_id,arrival_time_ms,service_time_ms,start_time_ms,finish_time_ms,waiting_time_ms,execution_time_ms,response_time_ms,cpu_usage_percent,memory_usage_mb,slowdown
4ca4c60855,F00001,0,162,0,162,0,162,162,0.0,13522.9296875,1.0
4ca4c60855,F00002,0,529,0,529,0,529,529,0.0,13522.9296875,1.0
4ca4c60855,F00003,0,290,0,290,0,290,290,0.0,13522.9375,1.0
4ca4c60855,F00004,0,275,0,275,0,275,275,0.0,13522.9375,1.0
4ca4c60855,F00005,0,264,0,264,0,264,264,0.0,13522.98828125,1.0
4ca4c60855,F00006,0,221,0,221,0,221,221,0.0,13522.93359375,1.0
4ca4c60855,F00007,0,527,0,527,0,527,527,0.0,13522.98828125,1.0
4ca4c60855,F00008,0,202,0,202,0,202,202,0.0,13523.00390625,1.0
4ca4c60855,F00009,0,496,0,496,0,496,496,0.0,13523.02734375,1.0
4ca4c60855,F00010,0,529,0,529,0,529,529,0.0,13522.98828125,1.0
4ca4c60855,F00011,0,429,0,429,0,429,429,0.0,13522.98828125,1.0
4ca4c60855,F00012,0,194,0,194,0,194,194,0.0,13523.02734375,1.0
4ca4c60855,F00013,0,452,0,452,0,452,452,0.0,13523.02734375,1.0
4ca4c60855,F00014,0,366,0,366,0,366,366,0.0,13523.02734375,1.0
4ca4c60855,F00015,0,166,0,166,0,166,166,0.0,13523.03515625,1.0
4ca4c60855,F00016,0,165,0,165,0,165,165,0.0,13523.0390625,1.0
4ca4c60855,F00017,0,197,0,197,0,197,197,0.0,13523.0390625,1.0
4ca4c60855,F00018,0,261,0,261,0,261,261,86.85,13523.13671875,1.0
4ca4c60855,F00019,0,269,0,269,0,269,269,0.0,13523.13671875,1.0
4ca4c60855,F00020,0,408,0,408,0,408,408,0.0,13523.13671875,1.0
4ca4c60855,F00021,0,458,0,458,0,458,458,0.0,13523.13671875,1.0
4ca4c60855,F00022,0,163,0,163,0,163,163,0.0,13523.13671875,1.0
4ca4c60855,F00023,0,437,0,437,0,437,437,0.0,13523.13671875,1.0
4ca4c60855,F00024,0,251,0,251,0,251,251,0.0,13523.13671875,1.0
4ca4c60855,F00025,0,516,0,516,0,516,516,0.0,13529.16796875,1.0
4ca4c60855,F00026,0,482,0,482,0,482,482,0.0,13529.16796875,1.0
4ca4c60855,F00027,0,509,0,509,0,509,509,0.0,13529.16796875,1.0
4ca4c60855,F00028,0,429,0,429,0,429,429,0.0,13529.16796875,1.0
4ca4c60855,F00029,6436,379,6436,6815,0,379,379,0.0,13529.16796875,1.0
4ca4c60855,F00030,6436,451,6436,6887,0,451,451,0.0,13529.16796875,1.0
4ca4c60855,F00031,6436,292,6436,6728,0,292,292,33.35,13529.16796875,1.0
4ca4c60855,F00032,6436,564,6436,7000,0,564,564,28.55,13523.00390625,1.0
4ca4c60855,F00033,6436,595,6436,7031,0,595,595,0.0,13529.109375,1.0
4ca4c60855,F00034,6436,153,6436,6589,0,153,153,0.0,13523.03515625,1.0
4ca4c60855,F00035,6436,538,6436,6974,0,538,538,0.0,13523.0390625,1.0
4ca4c60855,F00036,6436,562,6436,6998,0,562,562,26.3,13529.16796875,1.0
4ca4c60855,F00037,6436,231,6436,6667,0,231,231,0.0,13529.16796875,1.0
4ca4c60855,F00038,6436,507,6436,6943,0,507,507,0.0,13529.16796875,1.0
4ca4c60855,F00039,6436,366,6436,6802,0,366,366,0.0,13529.16796875,1.0
4ca4c60855,F00040,6436,324,6436,6760,0,324,324,0.0,13523.13671875,1.0
4ca4c60855,F00041,6436,292,6436,6728,0,292,292,0.0,13529.16796875,1.0
4ca4c60855,F00042,6436,229,6436,6665,0,229,229,33.35,13529.16796875,1.0
4ca4c60855,F00043,6436,260,6436,6696,0,260,260,0.0,13529.16796875,1.0
4ca4c60855,F00044,6436,540,6436,6976,0,540,540,0.0,13529.1015625,1.0
4ca4c60855,F00045,6436,322,6436,6758,0,322,322,26.3,13529.16796875,1.0
4ca4c60855,F00046,6436,202,6436,6638,0,202,202,35.0,13529.16796875,1.0
4ca4c60855,F00047,6436,197,6436,6633,0,197,197,0.0,13529.16796875,1.0
4ca4c60855,F00048,6436,344,6436,6780,0,344,344,0.0,13529.16796875,1.0
4ca4c60855,F00049,6436,199,6436,6635,0,199,199,0.0,13529.16796875,1.0
4ca4c60855,F00050,6436,333,6436,6769,0,333,333,0.0,13529.16796875,1.0
4ca4c60855,F00051,6436,583,6436,7019,0,583,583,33.35,13529.16796875,1.0
4ca4c60855,F00052,6436,326,6436,6762,0,326,326,0.0,13529.16796875,1.0
4ca4c60855,F00053,6436,459,6436,6895,0,459,459,0.0,13529.1015625,1.0
4ca4c60855,F00054,6436,285,6436,6721,0,285,285,0.0,13529.1015625,1.0
4ca4c60855,F00055,6436,563,6436,6999,0,563,563,45.25,13529.13671875,1.0
4ca4c60855,F00056,6436,172,6436,6608,0,172,172,0.0,13529.140625,1.0
4ca4c60855,F00057,6436,523,6436,6959,0,523,523,0.0,13523.13671875,1.0
4ca4c60855,F00058,6436,385,6436,6821,0,385,385,50.0,13529.140625,1.0
4ca4c60855,F00059,6436,424,6436,6860,0,424,424,0.0,13529.14453125,1.0
4ca4c60855,F00060,6436,213,6436,6649,0,213,213,0.0,13529.1484375,1.0
4ca4c60855,F00061,12536,432,12536,12968,0,432,432,0.0,13529.16796875,1.0
4ca4c60855,F00062,12536,300,12536,12836,0,300,300,0.0,13529.16796875,1.0
4ca4c60855,F00063,12536,574,12536,13110,0,574,574,0.0,13529.16796875,1.0
4ca4c60855,F00064,12536,471,12536,13007,0,471,471,0.0,13529.2109375,1.0
4ca4c60855,F00065,12536,466,12536,13002,0,466,466,0.0,13529.2109375,1.0
4ca4c60855,F00066,12536,591,12536,13127,0,591,591,0.0,13529.2109375,1.0
4ca4c60855,F00067,12536,335,12536,12871,0,335,335,28.55,13529.16796875,1.0
4ca4c60855,F00068,12536,445,12536,12981,0,445,445,0.0,13529.16796875,1.0
4ca4c60855,F00069,12536,248,12536,12784,0,248,248,0.0,13529.2109375,1.0
4ca4c60855,F00070,12536,510,12536,13046,0,510,510,0.0,13529.2109375,1.0
4ca4c60855,F00071,12536,185,12536,12721,0,185,185,0.0,13529.2109375,1.0
4ca4c60855,F00072,12536,173,12536,12709,0,173,173,0.0,13529.23828125,1.0
4ca4c60855,F00073,12536,488,12536,13024,0,488,488,0.0,13529.29296875,1.0
4ca4c60855,F00074,12536,266,12536,12802,0,266,266,0.0,13529.23828125,1.0
4ca4c60855,F00075,12536,545,12536,13081,0,545,545,0.0,13529.23828125,1.0
4ca4c60855,F00076,12536,298,12536,12834,0,298,298,0.0,13529.23828125,1.0
4ca4c60855,F00077,12536,190,12536,12726,0,190,190,0.0,13535.33203125,1.0
4ca4c60855,F00078,12536,587,12536,13123,0,587,587,30.0,13529.328125,1.0
4ca4c60855,F00079,12536,269,12536,12805,0,269,269,0.0,13533.80078125,1.0
4ca4c60855,F00080,12536,593,12536,13129,0,593,593,30.0,13529.328125,1.0
4ca4c60855,F00081,12536,201,12536,12737,0,201,201,0.0,13535.33203125,1.0
4ca4c60855,F00082,12536,344,12536,12880,0,344,344,0.0,13535.33203125,1.0
4ca4c60855,F00083,12536,292,12536,12828,0,292,292,0.0,13532.3671875,1.0
4ca4c60855,F00084,12536,382,12536,12918,0,382,382,0.0,13535.33203125,1.0
4ca4c60855,F00085,12536,475,12536,13011,0,475,475,0.0,13535.33203125,1.0
4ca4c60855,F00086,12536,577,12536,13113,0,577,577,21.05,13535.33984375,1.0
4ca4c60855,F00087,12536,336,12536,12872,0,336,336,0.0,13535.33203125,1.0
4ca4c60855,F00088,16868,331,16868,17199,0,331,331,0.0,13535.33203125,1.0
4ca4c60855,F00089,16868,257,16868,17125,0,257,257,50.0,13535.33984375,1.0
4ca4c60855,F00090,16868,493,16868,17361,0,493,493,30.75,13535.33984375,1.0
4ca4c60855,F00091,16868,286,16868,17154,0,286,286,0.0,13535.33984375,1.0
4ca4c60855,F00092,16868,509,16868,17377,0,509,509,0.0,13535.33984375,1.0
4ca4c60855,F00093,16868,499,16868,17367,0,499,499,0.0,13535.33984375,1.0
4ca4c60855,F00094,16868,481,16868,17349,0,481,481,0.0,13535.33984375,1.0
4ca4c60855,F00095,16868,186,16868,17054,0,186,186,0.0,13535.33984375,1.0
4ca4c60855,F00096,16868,461,16868,17329,0,461,461,0.0,13535.33984375,1.0
4ca4c60855,F00097,16868,475,16868,17343,0,475,475,0.0,13535.33984375,1.0
4ca4c60855,F00098,16868,237,16868,17105,0,237,237,31.25,13535.33984375,1.0
4ca4c60855,F00099,16868,423,16868,17291,0,423,423,31.25,13535.33984375,1.0
4ca4c60855,F00100,16868,523,16868,17391,0,523,523,0.0,13535.33984375,1.0
4ca4c60855,F00101,16868,275,16868,17143,0,275,275,0.0,13535.33984375,1.0
4ca4c60855,F00102,16868,233,16868,17101,0,233,233,0.0,13535.33984375,1.0
4ca4c60855,F00103,16868,386,16868,17254,0,386,386,0.0,13535.33984375,1.0
4ca4c60855,F00104,16868,344,16868,17212,0,344,344,0.0,13535.33984375,1.0
4ca4c60855,F00105,16868,288,16868,17156,0,288,288,0.0,13535.33984375,1.0
4ca4c60855,F00106,16868,477,16868,17345,0,477,477,0.0,13535.34375,1.0
4ca4c60855,F00107,16868,502,16868,17370,0,502,502,0.0,13535.30859375,1.0
4ca4c60855,F00108,16868,435,16868,17303,0,435,435,0.0,13535.30859375,1.0
4ca4c60855,F00109,16868,262,16868,17130,0,262,262,0.0,13535.30859375,1.0
4ca4c60855,F00110,16868,500,16868,17368,0,500,500,0.0,13535.3203125,1.0
4ca4c60855,F00111,16868,316,16868,17184,0,316,316,0.0,13535.3203125,1.0
4ca4c60855,F00112,16868,581,16868,17449,0,581,581,0.0,13535.3203125,1.0
4ca4c60855,F00113,16868,543,16868,17411,0,543,543,0.0,13535.328125,1.0
4ca4c60855,F00114,16868,547,16868,17415,0,547,547,0.0,13535.328125,1.0
4ca4c60855,F00115,16868,178,16868,17046,0,178,178,0.0,13535.33984375,1.0
4ca4c60855,F00116,16868,267,16868,17135,0,267,267,0.0,13535.30859375,1.0
4ca4c60855,F00117,16868,570,16868,17438,0,570,570,0.0,13535.33984375,1.0
4ca4c60855,F00118,16868,166,16868,17034,0,166,166,0.0,13535.3203125,1.0
4ca4c60855,F00119,16868,562,16868,17430,0,562,562,11.75,13535.328125,1.0
4ca4c60855,F00120,16868,311,16868,17179,0,311,311,0.0,13535.328125,1.0
4ca4c60855,F00121,16868,355,16868,17223,0,355,355,0.0,13535.328125,1.0
4ca4c60855,F00122,16868,287,16868,17155,0,287,287,0.0,13535.33984375,1.0
4ca4c60855,F00123,16868,183,16868,17051,0,183,183,0.0,13535.34375,1.0
4ca4c60855,F00124,21596,258,21596,21854,0,258,258,0.0,13536.11328125,1.0
4ca4c60855,F00125,21596,485,21596,22081,0,485,485,0.0,13534.98046875,1.0
4ca4c60855,F00126,21596,405,21596,22001,0,405,405,35.0,13540.84765625,1.0
4ca4c60855,F00127,21596,352,21596,21948,0,352,352,0.0,13540.84765625,1.0
4ca4c60855,F00128,21596,479,21596,22075,0,479,479,0.0,13534.8671875,1.0
