run_id,job_id,arrival_time_ms,service_time_ms,start_time_ms,finish_time_ms,waiting_time_ms,execution_time_ms,response_time_ms,cpu_usage_percent,memory_usage_mb,slowdown
c2c9aadaaf,F00001,0,162,0,162,0,162,162,0.0,14094.5234375,1.0
c2c9aadaaf,F00002,0,529,0,529,0,529,529,0.0,14094.60546875,1.0
c2c9aadaaf,F00003,0,290,0,290,0,290,290,0.0,14094.60546875,1.0
c2c9aadaaf,F00004,0,275,0,275,0,275,275,0.0,14094.60546875,1.0
c2c9aadaaf,F00005,0,264,0,264,0,264,264,0.0,14094.60546875,1.0
c2c9aadaaf,F00006,0,221,0,221,0,221,221,0.0,14094.60546875,1.0
c2c9aadaaf,F00007,0,527,162,689,162,527,689,0.0,14094.60546875,1.3074003795066413
c2c9aadaaf,F00008,0,202,221,423,221,202,423,7.7,14094.625,2.094059405940594
c2c9aadaaf,F00009,0,496,264,760,264,496,760,7.7,14095.0625,1.532258064516129
c2c9aadaaf,F00010,0,529,264,793,264,529,793,0.0,14094.625,1.4990548204158791
c2c9aadaaf,F00011,0,429,423,852,423,429,852,0.0,14095.125,1.986013986013986
c2c9aadaaf,F00012,0,194,423,617,423,194,617,0.0,14095.125,3.1804123711340204
c2c9aadaaf,F00013,0,452,423,875,423,452,875,7.4,14095.125,1.9358407079646018
c2c9aadaaf,F00014,0,366,423,789,423,366,789,0.0,14095.125,2.1557377049180326
c2c9aadaaf,F00015,0,166,423,589,423,166,589,35.0,14095.125,3.5481927710843375
c2c9aadaaf,F00016,0,165,589,754,589,165,754,7.4,14095.125,4.569696969696969
c2c9aadaaf,F00017,0,197,589,786,589,197,786,7.4,14095.125,3.989847715736041
c2c9aadaaf,F00018,0,261,589,850,589,261,850,44.949999999999996,14095.125,3.256704980842912
c2c9aadaaf,F00019,0,269,589,858,589,269,858,0.0,14095.125,3.1895910780669143
c2c9aadaaf,F00020,0,408,589,997,589,408,997,21.9,14095.125,2.4436274509803924
c2c9aadaaf,F00021,0,458,589,1047,589,458,1047,21.9,14095.125,2.2860262008733625
c2c9aadaaf,F00022,0,163,786,949,786,163,949,21.9,14095.125,5.822085889570552
c2c9aadaaf,F00023,0,437,786,1223,786,437,1223,20.6,14095.125,2.7986270022883297
c2c9aadaaf,F00024,0,251,949,1200,949,251,1200,21.9,14095.125,4.780876494023905
c2c9aadaaf,F00025,0,516,949,1465,949,516,1465,21.9,14095.125,2.8391472868217056
c2c9aadaaf,F00026,0,482,949,1431,949,482,1431,0.0,14095.125,2.9688796680497926
c2c9aadaaf,F00027,0,509,949,1458,949,509,1458,0.0,14095.125,2.864440078585462
c2c9aadaaf,F00028,0,429,949,1378,949,429,1378,0.0,14095.1875,3.212121212121212
c2c9aadaaf,F00029,6436,379,6436,6815,0,379,379,9.1,14095.1875,1.0
c2c9aadaaf,F00030,6436,451,6436,6887,0,451,451,0.0,14095.625,1.0
c2c9aadaaf,F00031,6436,292,6436,6728,0,292,292,0.0,14095.625,1.0
c2c9aadaaf,F00032,6436,564,6436,7000,0,564,564,0.0,14095.625,1.0
c2c9aadaaf,F00033,6436,595,6436,7031,0,595,595,0.0,14095.625,1.0
c2c9aadaaf,F00034,6436,153,6436,6589,0,153,153,17.2,14095.625,1.0
c2c9aadaaf,F00035,6436,538,6436,6974,0,538,538,9.1,14095.625,1.0
c2c9aadaaf,F00036,6436,562,6436,6998,0,562,562,9.5,14095.625,1.0
c2c9aadaaf,F00037,6436,231,6436,6667,0,231,231,0.0,14095.625,1.0
c2c9aadaaf,F00038,6436,507,6436,6943,0,507,507,0.0,14095.625,1.0
c2c9aadaaf,F00039,6436,366,6436,6802,0,366,366,0.0,14095.625,1.0
c2c9aadaaf,F00040,6436,324,6436,6760,0,324,324,0.0,14095.625,1.0
c2c9aadaaf,F00041,6436,292,6436,6728,0,292,292,0.0,14095.640625,1.0
c2c9aadaaf,F00042,6436,229,6436,6665,0,229,229,16.65,14095.703125,1.0
c2c9aadaaf,F00043,6436,260,6436,6696,0,260,260,0.0,14095.6484375,1.0
c2c9aadaaf,F00044,6436,540,6436,6976,0,540,540,13.55,14095.8359375,1.0
c2c9aadaaf,F00045,6436,322,6436,6758,0,322,322,35.7,14095.6484375,1.0
c2c9aadaaf,F00046,6436,202,6436,6638,0,202,202,10.45,14095.8359375,1.0
c2c9aadaaf,F00047,6436,197,6436,6633,0,197,197,0.0,14096.28515625,1.0
c2c9aadaaf,F00048,6436,344,6436,6780,0,344,344,0.0,14096.40234375,1.0
c2c9aadaaf,F00049,6436,199,6436,6635,0,199,199,0.0,14096.41796875,1.0
c2c9aadaaf,F00050,6436,333,6436,6769,0,333,333,11.35,14096.40234375,1.0
c2c9aadaaf,F00051,6436,583,6436,7019,0,583,583,11.35,14096.40234375,1.0
c2c9aadaaf,F00052,6436,326,6436,6762,0,326,326,10.0,14096.40625,1.0
c2c9aadaaf,F00053,6436,459,6436,6895,0,459,459,0.0,14096.453125,1.0
c2c9aadaaf,F00054,6436,285,6436,6721,0,285,285,0.0,14096.46875,1.0
c2c9aadaaf,F00055,6436,563,6436,6999,0,563,563,12.5,14096.5078125,1.0
c2c9aadaaf,F00056,6436,172,6436,6608,0,172,172,10.0,14096.5078125,1.0
c2c9aadaaf,F00057,6436,523,6436,6959,0,523,523,10.0,14096.703125,1.0
c2c9aadaaf,F00058,6436,385,6436,6821,0,385,385,10.25,14096.5078125,1.0
c2c9aadaaf,F00059,6436,424,6436,6860,0,424,424,9.8,14096.6640625,1.0
