run_id,dataset_file,quantum_ms,speedup,jobs,mean_response_ms,p50_response_ms,p95_response_ms,p99_response_ms,mean_wait_ms,avg_slices_per_job,total_slots_at_end
6f4082d7d2,dataset_rr_batch_smallq_opt_1k.csv,50,20000.0,1000,23821620.0,22630000.0,55643000.0,58260400.0,23821574.857,1.629,32
