run_id,dataset_file,quantum_ms,speedup,jobs,mean_response_ms,p50_response_ms,p95_response_ms,p99_response_ms,mean_wait_ms,avg_slices_per_job,total_slots_at_end
8a2664fdbd,dataset_rr_batch_smallq_opt_1k.csv,100,20000.0,1000,27212480.0,27630000.0,50721000.0,51960200.0,27212434.857,1.234,32
