run_id,job_id,arrival_time_ms,service_time_ms,start_time_ms,finish_time_ms,waiting_time_ms,execution_time_ms,response_time_ms,cpu_usage_percent,memory_usage_mb,slowdown,priority
fb19d2f9dd,PR00001,0,269,7860000,7860269,7860000,269,7860269,21.0,5420.21484375,29220.330855018587,-16
fb19d2f9dd,PR00002,37,260,41820000,41820260,41819963,260,41820223,45.15,5416.765625,160847.01153846155,16
fb19d2f9dd,PR00003,80,311,19460000,19460311,19459920,311,19460231,20.85,5420.15625,62573.09003215434,-7
fb19d2f9dd,PR00004,120,528,34720000,34720528,34719880,528,34720408,19.85,5419.28125,65758.34848484848,7
fb19d2f9dd,PR00005,162,30,2680000,2680030,2679838,30,2679868,0.0,5411.5859375,89328.93333333333,-19
fb19d2f9dd,PR00006,174,16,6600000,6600016,6599826,16,6599842,52.1,5422.484375,412490.125,-17
fb19d2f9dd,PR00007,222,219,16000000,16000219,15999778,219,15999997,50.95,5420.203125,73059.34703196347,-10
fb19d2f9dd,PR00008,243,399,44360000,44360399,44359757,399,44360156,21.05,5419.6171875,111178.33583959899,19
fb19d2f9dd,PR00009,272,58,23120000,23120058,23119728,58,23119786,42.65,5420.66796875,398617.0,-4
fb19d2f9dd,PR00010,281,167,24240000,24240167,24239719,167,24239886,20.9,5420.65234375,145149.01796407186,-3
fb19d2f9dd,PR00011,293,339,28580000,28580339,28579707,339,28580046,52.85,5423.484375,84306.9203539823,1
fb19d2f9dd,PR00012,299,252,17120000,17120252,17119701,252,17119953,19.1,5420.19140625,67936.32142857143,-9
fb19d2f9dd,PR00013,310,597,39440000,39440597,39439690,597,39440287,20.25,5416.55859375,66064.1323283082,13
fb19d2f9dd,PR00014,346,428,19540000,19540428,19539654,428,19540082,53.75,5420.15625,45654.397196261685,-7
fb19d2f9dd,PR00015,389,285,18320000,18320285,18319611,285,18319896,44.35,5420.171875,64280.336842105266,-8
fb19d2f9dd,PR00016,410,266,25480000,25480266,25479590,266,25479856,36.349999999999994,5420.6328125,95788.93233082707,-2
fb19d2f9dd,PR00017,447,67,2820000,2820067,2819553,67,2819620,11.1,5411.5859375,42083.880597014926,-19
fb19d2f9dd,PR00018,460,568,42380000,42380568,42379540,568,42380108,20.55,5416.7578125,74612.8661971831,17
fb19d2f9dd,PR00019,476,503,27660000,27660503,27659524,503,27660027,18.05,5420.234375,54990.11332007952,0
fb19d2f9dd,PR00020,490,76,11820000,11820076,11819510,76,11819586,18.4,5420.51171875,155520.86842105264,-13
fb19d2f9dd,PR00021,535,582,31040000,31040582,31039465,582,31040047,34.349999999999994,5420.87109375,53333.414089347076,3
fb19d2f9dd,PR00022,556,338,30320000,30320338,30319444,338,30319782,17.25,5420.859375,89703.49704142012,2
fb19d2f9dd,PR00023,596,264,23220000,23220264,23219404,264,23219668,68.35,5420.6640625,87953.28787878787,-4
fb19d2f9dd,PR00024,626,152,14700000,14700152,14699374,152,14699526,71.45,5420.47265625,96707.40789473684,-11
fb19d2f9dd,PR00025,628,492,30420000,30420492,30419372,492,30419864,17.2,5420.8828125,61828.9918699187,2
fb19d2f9dd,PR00026,666,118,17140000,17140118,17139334,118,17139452,19.0,5420.19140625,145249.59322033898,-9
fb19d2f9dd,PR00027,687,411,21940000,21940411,21939313,411,21939724,18.75,5420.4375,53381.323600973235,-5
fb19d2f9dd,PR00028,723,485,25520000,25520485,25519277,485,25519762,19.6,5420.6328125,52618.06597938144,-2
fb19d2f9dd,PR00029,730,66,16000000,16000066,15999270,66,15999336,18.55,5420.203125,242414.18181818182,-10
fb19d2f9dd,PR00030,763,553,34740000,34740553,34739237,553,34739790,19.6,5419.28125,62820.59674502713,7
fb19d2f9dd,PR00031,784,468,42460000,42460468,42459216,468,42459684,19.0,5416.7578125,90725.82051282052,17
fb19d2f9dd,PR00032,819,533,30440000,30440533,30439181,533,30439714,17.7,5420.8828125,57110.15759849906,2
fb19d2f9dd,PR00033,829,447,33980000,33980447,33979171,447,33979618,19.85,5419.30078125,76017.04250559284,6
fb19d2f9dd,PR00034,843,10,3000000,3000010,2999157,10,2999167,30.55,5411.5859375,299916.7,-19
fb19d2f9dd,PR00035,876,116,40980000,40980116,40979124,116,40979240,18.6,5416.78125,353269.3103448276,15
fb19d2f9dd,PR00036,920,331,13160000,13160331,13159080,331,13159411,18.25,5420.4921875,39756.52870090635,-12
fb19d2f9dd,PR00037,927,717,42460000,42460717,42459073,717,42459790,19.85,5416.7578125,59218.675034867505,17
fb19d2f9dd,PR00038,972,180,3000000,3000180,2999028,180,2999208,0.0,5411.5859375,16662.266666666666,-19
fb19d2f9dd,PR00039,1014,534,41040000,41040534,41038986,534,41039520,18.4,5416.78125,76853.03370786516,15
fb19d2f9dd,PR00040,1063,126,7880000,7880126,7878937,126,7879063,46.3,5420.21484375,62532.24603174603,-16
fb19d2f9dd,PR00041,1098,742,42620000,42620742,42618902,742,42619644,44.5,5416.75390625,57438.87331536388,17
fb19d2f9dd,PR00042,1135,99,19560000,19560099,19558865,99,19558964,20.95,5420.15625,197565.29292929292,-7
fb19d2f9dd,PR00043,1148,344,40440000,40440344,40438852,344,40439196,43.0,5416.7890625,117555.80232558139,14
fb19d2f9dd,PR00044,1185,560,36180000,36180560,36178815,560,36179375,19.25,5419.2890625,64606.02678571428,9
fb19d2f9dd,PR00045,1202,431,42680000,42680431,42678798,431,42679229,52.35,5416.75,99023.73317865429,17
fb19d2f9dd,PR00046,1205,196,17160000,17160196,17158795,196,17158991,19.2,5420.19140625,87545.87244897959,-9
fb19d2f9dd,PR00047,1207,368,21980000,21980368,21978793,368,21979161,18.9,5420.68359375,59725.98097826087,-5
fb19d2f9dd,PR00048,1231,540,40540000,40540540,40538769,540,40539309,43.3,5416.7890625,75072.79444444444,14
fb19d2f9dd,PR00049,1265,184,35420000,35420184,35418735,184,35418919,43.65,5419.3046875,192494.125,8
fb19d2f9dd,PR00050,1307,190,20940000,20940190,20938693,190,20938883,17.45,5420.5234375,110204.64736842105,-6
fb19d2f9dd,PR00051,1341,95,31160000,31160095,31158659,95,31158754,19.15,5420.87109375,327986.8842105263,3
fb19d2f9dd,PR00052,1381,101,10700000,10700101,10698619,101,10698720,36.15,5420.46875,105927.92079207921,-14
fb19d2f9dd,PR00053,1388,80,41100000,41100080,41098612,80,41098692,67.9,5416.78125,513733.65,15
fb19d2f9dd,PR00054,1421,518,28700000,28700518,28698579,518,28699097,45.8,5420.6171875,55403.66216216216,1
fb19d2f9dd,PR00055,1471,175,3080000,3080175,3078529,175,3078704,50.0,5411.5859375,17592.594285714287,-19
fb19d2f9dd,PR00056,1509,171,38360000,38360171,38358491,171,38358662,47.55,5416.6328125,224319.66081871346,12
fb19d2f9dd,PR00057,1524,152,10720000,10720152,10718476,152,10718628,32.25,5420.46875,70517.28947368421,-14
fb19d2f9dd,PR00058,1556,422,38580000,38580422,38578444,422,38578866,49.05,5416.6328125,91419.11374407583,12
fb19d2f9dd,PR00059,1580,250,9240000,9240250,9238420,250,9238670,52.2,5420.484375,36954.68,-15
fb19d2f9dd,PR00060,1616,322,36240000,36240322,36238384,322,36238706,19.25,5419.78125,112542.56521739131,9
fb19d2f9dd,PR00061,1650,247,24400000,24400247,24398350,247,24398597,70.95,5420.6484375,98779.74493927126,-3
fb19d2f9dd,PR00062,1662,160,24360000,24360160,24358338,160,24358498,23.95,5420.65234375,152240.6125,-3
fb19d2f9dd,PR00063,1673,61,11900000,11900061,11898327,61,11898388,18.2,5420.51171875,195055.54098360657,-13
fb19d2f9dd,PR00064,1707,419,19560000,19560419,19558293,419,19558712,21.15,5420.15625,46679.50357995227,-7
fb19d2f9dd,PR00065,1754,226,3140000,3140226,3138246,226,3138472,0.0,5411.5859375,13887.044247787611,-19
fb19d2f9dd,PR00066,1769,575,31240000,31240575,31238231,575,31238806,43.6,5420.8671875,54328.358260869565,3
fb19d2f9dd,PR00067,1775,594,32480000,32480594,32478225,594,32478819,35.25,5421.34765625,54678.14646464647,4
fb19d2f9dd,PR00068,1816,309,25600000,25600309,25598184,309,25598493,44.0,5420.6328125,82843.01941747573,-2
fb19d2f9dd,PR00069,1838,147,8020000,8020147,8018162,147,8018309,19.65,5420.26953125,54546.319727891154,-16
fb19d2f9dd,PR00070,1849,43,9320000,9320043,9318151,43,9318194,44.75,5420.484375,216702.18604651163,-15
fb19d2f9dd,PR00071,1876,67,10740000,10740067,10738124,67,10738191,19.5,5420.46875,160271.50746268657,-14
fb19d2f9dd,PR00072,1913,86,26460000,26460086,26458087,86,26458173,68.4,5419.90625,307653.17441860464,-1
fb19d2f9dd,PR00073,1936,144,9280000,9280144,9278064,144,9278208,20.3,5420.484375,64432.0,-15
fb19d2f9dd,PR00074,1939,292,37640000,37640292,37638061,292,37638353,20.3,5416.59375,128898.46917808219,11
fb19d2f9dd,PR00075,1970,131,5040000,5040131,5038030,131,5038161,18.6,5412.0234375,38459.24427480916,-18
fb19d2f9dd,PR00076,1976,190,6600000,6600190,6598024,190,6598214,45.4,5422.484375,34727.44210526316,-17
fb19d2f9dd,PR00077,2001,60,27680000,27680060,27677999,60,27678059,44.5,5420.234375,461300.98333333334,0
fb19d2f9dd,PR00078,2031,250,11960000,11960250,11957969,250,11958219,43.3,5420.51171875,47832.876,-13
fb19d2f9dd,PR00079,2063,732,38580000,38580732,38577937,732,38578669,24.1,5416.6328125,52703.09972677596,12
fb19d2f9dd,PR00080,2091,281,31220000,31220281,31217909,281,31218190,19.0,5420.8671875,111096.76156583629,3
fb19d2f9dd,PR00081,2120,87,36320000,36320087,36317880,87,36317967,19.15,5419.77734375,417447.8965517241,9
fb19d2f9dd,PR00082,2170,187,3200000,3200187,3197830,187,3198017,25.0,5411.5859375,17101.695187165777,-19
fb19d2f9dd,PR00083,2196,158,42700000,42700158,42697804,158,42697962,19.6,5416.75,270240.2658227848,17
fb19d2f9dd,PR00084,2220,26,16080000,16080026,16077780,26,16077806,18.35,5420.203125,618377.1538461539,-10
fb19d2f9dd,PR00085,2259,41,10740000,10740041,10737741,41,10737782,44.2,5420.46875,261897.1219512195,-14
fb19d2f9dd,PR00086,2271,31,7940000,7940031,7937729,31,7937760,20.25,5420.21484375,256056.7741935484,-16
fb19d2f9dd,PR00087,2284,330,26460000,26460330,26457716,330,26458046,67.7,5419.90625,80175.89696969697,-1
fb19d2f9dd,PR00088,2290,224,8160000,8160224,8157710,224,8157934,42.3,5420.265625,36419.34821428572,-16
fb19d2f9dd,PR00089,2319,250,34740000,34740250,34737681,250,34737931,19.85,5419.28125,138951.724,7
fb19d2f9dd,PR00090,2332,193,3280000,3280193,3277668,193,3277861,16.65,5411.5859375,16983.73575129534,-19
fb19d2f9dd,PR00091,2371,147,18320000,18320147,18317629,147,18317776,69.3,5420.171875,124610.72108843537,-8
fb19d2f9dd,PR00092,2385,148,3280000,3280148,3277615,148,3277763,25.0,5411.5859375,22147.047297297297,-19
fb19d2f9dd,PR00093,2420,174,42840000,42840174,42837580,174,42837754,18.9,5416.75,246193.98850574714,17
fb19d2f9dd,PR00094,2465,594,37220000,37220594,37217535,594,37218129,19.15,5416.1328125,62656.78282828283,10
fb19d2f9dd,PR00095,2472,559,42840000,42840559,42837528,559,42838087,19.6,5416.75,76633.42933810376,17
fb19d2f9dd,PR00096,2493,400,24560000,24560400,24557507,400,24557907,22.15,5420.6484375,61394.7675,-3
fb19d2f9dd,PR00097,2502,670,37240000,37240670,37237498,670,37238168,19.05,5416.1328125,55579.3552238806,10
fb19d2f9dd,PR00098,2522,728,43320000,43320728,43317478,728,43318206,17.45,5416.74609375,59503.03021978022,18
fb19d2f9dd,PR00099,2559,439,41160000,41160439,41157441,439,41157880,18.15,5416.77734375,93753.71298405467,15
fb19d2f9dd,PR00100,2609,270,41840000,41840270,41837391,270,41837661,45.15,5416.765625,154954.3,16
fb19d2f9dd,PR00101,2649,118,17140000,17140118,17137351,118,17137469,18.65,5420.19140625,145232.78813559323,-9
fb19d2f9dd,PR00102,2677,508,28620000,28620508,28617323,508,28617831,70.25,5420.6171875,56334.31299212598,1
fb19d2f9dd,PR00103,2725,223,10780000,10780223,10777275,223,10777498,44.85,5420.46875,48329.58744394619,-14
fb19d2f9dd,PR00104,2739,100,3360000,3360100,3357261,100,3357361,0.0,5411.5859375,33573.61,-19
fb19d2f9dd,PR00105,2777,203,35740000,35740203,35737223,203,35737426,42.75,5419.296875,176046.43349753696,8
fb19d2f9dd,PR00106,2787,156,25560000,25560156,25557213,156,25557369,19.3,5420.6328125,163829.28846153847,-2
fb19d2f9dd,PR00107,2800,20,6600000,6600020,6597200,20,6597220,20.15,5421.859375,329861.0,-17
fb19d2f9dd,PR00108,2839,625,37700000,37700625,37697161,625,37697786,20.4,5416.59375,60316.4576,11
fb19d2f9dd,PR00109,2863,422,42880000,42880422,42877137,422,42877559,18.4,5416.75,101605.59004739336,17
fb19d2f9dd,PR00110,2902,348,23320000,23320348,23317098,348,23317446,18.95,5420.6640625,67004.1551724138,-4
fb19d2f9dd,PR00111,2949,62,23340000,23340062,23337051,62,23337113,68.3,5420.6640625,376405.0483870968,-4
fb19d2f9dd,PR00112,2963,149,16080000,16080149,16077037,149,16077186,18.1,5420.203125,107900.57718120805,-10
fb19d2f9dd,PR00113,2971,215,26540000,26540215,26537029,215,26537244,18.5,5420.015625,123429.04186046512,-1
fb19d2f9dd,PR00114,2986,161,14740000,14740161,14737014,161,14737175,21.65,5420.47265625,91535.24844720497,-11
fb19d2f9dd,PR00115,2995,399,18340000,18340399,18337005,399,18337404,19.85,5420.171875,45958.406015037595,-8
fb19d2f9dd,PR00116,3011,513,27740000,27740513,27736989,513,27737502,18.4,5420.234375,54069.20467836257,0
fb19d2f9dd,PR00117,3043,576,34840000,34840576,34836957,576,34837533,19.8,5419.3046875,60481.828125,7
fb19d2f9dd,PR00118,3058,90,3440000,3440090,3436942,90,3437032,0.0,5411.5859375,38189.24444444444,-19
fb19d2f9dd,PR00119,3072,39,3500000,3500039,3496928,39,3496967,15.5,5411.5859375,89665.82051282052,-19
fb19d2f9dd,PR00120,3109,27,32500000,32500027,32496891,27,32496918,18.8,5421.34765625,1203589.5555555555,4
fb19d2f9dd,PR00121,3119,287,14740000,14740287,14736881,287,14737168,21.95,5420.47265625,51349.01742160279,-11
fb19d2f9dd,PR00122,3133,68,13200000,13200068,13196867,68,13196935,17.8,5420.4921875,194072.57352941178,-12
fb19d2f9dd,PR00123,3158,104,38560000,38560104,38556842,104,38556946,24.35,5416.6328125,370739.8653846154,12
fb19d2f9dd,PR00124,3187,75,14760000,14760075,14756813,75,14756888,46.3,5420.47265625,196758.50666666665,-11
fb19d2f9dd,PR00125,3214,303,23380000,23380303,23376786,303,23377089,44.55,5420.6640625,77152.10891089108,-4
fb19d2f9dd,PR00126,3252,249,17280000,17280249,17276748,249,17276997,44.15,5420.1875,69385.53012048193,-9
fb19d2f9dd,PR00127,3294,55,5140000,5140055,5136706,55,5136761,18.55,5412.0234375,93395.65454545454,-18
fb19d2f9dd,PR00128,3330,352,13200000,13200352,13196670,352,13197022,17.35,5420.4921875,37491.53977272727,-12
