run_id,job_id,arrival_time_ms,service_time_ms,start_time_ms,finish_time_ms,waiting_time_ms,execution_time_ms,response_time_ms,cpu_usage_percent,memory_usage_mb,slowdown,priority
c51e42d17e,PR00001,0,269,4960000,4960269,4960000,269,4960269,20.75,5720.87890625,18439.661710037173,-16
c51e42d17e,PR00002,37,260,37120000,37120260,37119963,260,37120223,71.95,5763.70703125,142770.08846153846,16
c51e42d17e,PR00003,80,311,16400000,16400311,16399920,311,16400231,70.95,5746.5078125,52733.8617363344,-7
c51e42d17e,PR00004,120,528,30920000,30920528,30919880,528,30920408,18.55,5762.49609375,58561.378787878784,7
c51e42d17e,PR00005,162,30,180000,180030,179838,30,179868,25.0,5718.71484375,5995.6,-19
c51e42d17e,PR00006,174,16,3720000,3720016,3719826,16,3719842,0.0,5718.91796875,232490.125,-17
c51e42d17e,PR00007,222,219,12620000,12620219,12619778,219,12619997,20.7,5726.58203125,57625.55707762557,-10
c51e42d17e,PR00008,243,399,39800000,39800399,39799757,399,39800156,21.5,5764.40234375,99749.76441102757,19
c51e42d17e,PR00009,272,58,19460000,19460058,19459728,58,19459786,20.9,5747.17578125,335513.5517241379,-4
c51e42d17e,PR00010,281,167,20760000,20760167,20759719,167,20759886,21.65,5760.80859375,124310.69461077845,-3
c51e42d17e,PR00011,293,339,25220000,25220339,25219707,339,25220046,19.75,5763.87109375,74395.41592920353,1
c51e42d17e,PR00012,299,252,13700000,13700252,13699701,252,13699953,45.8,5726.5625,54364.892857142855,-9
c51e42d17e,PR00013,310,597,35140000,35140597,35139690,597,35140287,21.05,5764.23828125,58861.452261306535,13
c51e42d17e,PR00014,346,428,16420000,16420428,16419654,428,16420082,21.5,5746.5078125,38364.67757009346,-7
c51e42d17e,PR00015,389,285,15280000,15280285,15279611,285,15279896,21.1,5745.80859375,53613.670175438594,-8
c51e42d17e,PR00016,410,266,21880000,21880266,21879590,266,21879856,20.6,5761.0234375,82255.0977443609,-2
c51e42d17e,PR00017,447,67,260000,260067,259553,67,259620,25.0,5718.71484375,3874.9253731343283,-19
c51e42d17e,PR00018,460,568,38120000,38120568,38119540,568,38120108,21.55,5764.07421875,67112.8661971831,17
c51e42d17e,PR00019,476,503,24100000,24100503,24099524,503,24100027,19.25,5761.484375,47912.578528827034,0
c51e42d17e,PR00020,490,76,8500000,8500076,8499510,76,8499586,19.8,5726.40234375,111836.65789473684,-13
c51e42d17e,PR00021,535,582,27320000,27320582,27319465,582,27320047,70.35,5762.23828125,46941.661512027495,3
c51e42d17e,PR00022,556,338,26620000,26620338,26619444,338,26619782,20.85,5762.05859375,78756.75147928995,2
c51e42d17e,PR00023,596,264,19460000,19460264,19459404,264,19459668,21.4,5747.17578125,73710.86363636363,-4
c51e42d17e,PR00024,626,152,11300000,11300152,11299374,152,11299526,21.5,5726.59375,74338.98684210527,-11
c51e42d17e,PR00025,628,492,26640000,26640492,26639372,492,26639864,20.25,5762.05859375,54146.06504065041,2
c51e42d17e,PR00026,666,118,13720000,13720118,13719334,118,13719452,20.2,5726.5625,116266.54237288136,-9
c51e42d17e,PR00027,687,411,18560000,18560411,18559313,411,18559724,20.2,5747.1796875,45157.47931873479,-5
c51e42d17e,PR00028,723,485,21900000,21900485,21899277,485,21899762,21.05,5761.01953125,45154.14845360825,-2
c51e42d17e,PR00029,730,66,12620000,12620066,12619270,66,12619336,20.85,5726.58203125,191202.0606060606,-10
c51e42d17e,PR00030,763,553,31000000,31000553,30999237,553,30999790,19.25,5762.49609375,56057.48643761302,7
c51e42d17e,PR00031,784,468,38140000,38140468,38139216,468,38139684,71.35,5764.07421875,81495.05128205128,17
c51e42d17e,PR00032,819,533,26640000,26640533,26639181,533,26639714,20.6,5762.05859375,49980.701688555346,2
c51e42d17e,PR00033,829,447,30160000,30160447,30159171,447,30159618,19.8,5762.50390625,67471.18120805369,6
c51e42d17e,PR00034,843,10,280000,280010,279157,10,279167,25.0,5718.71484375,27916.7,-19
c51e42d17e,PR00035,876,116,36480000,36480116,36479124,116,36479240,21.45,5763.72265625,314476.2068965517,15
c51e42d17e,PR00036,920,331,9920000,9920331,9919080,331,9919411,20.45,5726.390625,29968.009063444108,-12
c51e42d17e,PR00037,927,717,38280000,38280717,38279073,717,38279790,21.6,5764.17578125,53388.828451882844,17
c51e42d17e,PR00038,972,180,220000,220180,219028,180,219208,25.0,5718.71484375,1217.8222222222223,-19
c51e42d17e,PR00039,1014,534,36420000,36420534,36418986,534,36419520,21.95,5763.72265625,68201.34831460674,15
c51e42d17e,PR00040,1063,126,4960000,4960126,4958937,126,4959063,20.3,5720.87890625,39357.642857142855,-16
c51e42d17e,PR00041,1098,742,38220000,38220742,38218902,742,38219644,21.3,5764.07421875,51508.954177897576,17
c51e42d17e,PR00042,1135,99,16540000,16540099,16538865,99,16538964,70.95,5746.73046875,167060.24242424243,-7
c51e42d17e,PR00043,1148,344,36140000,36140344,36138852,344,36139196,21.55,5763.8359375,105055.80232558139,14
c51e42d17e,PR00044,1185,560,31920000,31920560,31918815,560,31919375,45.3,5765.52734375,56998.88392857143,9
c51e42d17e,PR00045,1202,431,38300000,38300431,38298798,431,38299229,21.45,5764.17578125,88861.32018561485,17
c51e42d17e,PR00046,1205,196,13720000,13720196,13718795,196,13718991,20.9,5726.5625,69994.85204081633,-9
c51e42d17e,PR00047,1207,368,18560000,18560368,18558793,368,18559161,20.3,5747.1796875,50432.502717391304,-5
c51e42d17e,PR00048,1231,540,36160000,36160540,36158769,540,36159309,46.65,5763.72265625,66961.68333333333,14
c51e42d17e,PR00049,1265,184,31300000,31300184,31298735,184,31298919,69.85,5762.48828125,170102.82065217392,8
c51e42d17e,PR00050,1307,190,17700000,17700190,17698693,190,17698883,21.45,5746.9609375,93152.01578947369,-6
c51e42d17e,PR00051,1341,95,27340000,27340095,27338659,95,27338754,20.05,5762.23828125,287776.35789473687,3
c51e42d17e,PR00052,1381,101,7600000,7600101,7598619,101,7598720,43.9,5726.19921875,75234.85148514851,-14
c51e42d17e,PR00053,1388,80,36440000,36440080,36438612,80,36438692,72.0,5763.72265625,455483.65,15
