run_id,job_id,arrival_time_ms,service_time_ms,start_time_ms,finish_time_ms,waiting_time_ms,execution_time_ms,response_time_ms,cpu_usage_percent,memory_usage_mb,slowdown,priority
9a519de0a4,PR00001,0,269,5800000,5800269,5800000,269,5800269,100.0,5874.4609375,21562.338289962827,-16
9a519de0a4,PR00002,37,260,38780000,38780260,38779963,260,38780223,45.25,5889.203125,149154.70384615383,16
9a519de0a4,PR00003,80,311,17820000,17820311,17819920,311,17820231,70.65,5887.72265625,57299.77813504823,-7
9a519de0a4,PR00004,120,528,31060000,31060528,31059880,528,31060408,19.95,5890.2890625,58826.530303030304,7
9a519de0a4,PR00005,162,30,680000,680030,679838,30,679868,83.35,5868.4296875,22662.266666666666,-19
9a519de0a4,PR00006,174,16,4160000,4160016,4159826,16,4159842,50.0,5871.3515625,259990.125,-17
9a519de0a4,PR00007,222,219,13680000,13680219,13679778,219,13679997,47.7,5887.04296875,62465.739726027394,-10
9a519de0a4,PR00008,243,399,40440000,40440399,40439757,399,40440156,70.45,5889.17578125,101353.77443609023,19
9a519de0a4,PR00009,272,58,20200000,20200058,20199728,58,20199786,20.9,5887.6640625,348272.1724137931,-4
9a519de0a4,PR00010,281,167,21040000,21040167,21039719,167,21039886,20.6,5887.88671875,125987.34131736527,-3
9a519de0a4,PR00011,293,339,26440000,26440339,26439707,339,26440046,45.2,5888.5390625,77994.23598820058,1
9a519de0a4,PR00012,299,252,15260000,15260252,15259701,252,15259953,46.85,5887.26171875,60555.369047619046,-9
9a519de0a4,PR00013,310,597,36480000,36480597,36479690,597,36480287,20.55,5888.921875,61106.00837520938,13
9a519de0a4,PR00014,346,428,17880000,17880428,17879654,428,17880082,45.7,5887.72265625,41775.892523364484,-7
9a519de0a4,PR00015,389,285,16620000,16620285,16619611,285,16619896,46.35,5887.4921875,58315.42456140351,-8
9a519de0a4,PR00016,410,266,22240000,22240266,22239590,266,22239856,70.2,5888.37109375,83608.48120300751,-2
9a519de0a4,PR00017,447,67,660000,660067,659553,67,659620,50.0,5868.4296875,9845.074626865671,-19
9a519de0a4,PR00018,460,568,39200000,39200568,39199540,568,39200108,70.3,5889.1953125,69014.27464788733,17
9a519de0a4,PR00019,476,503,25240000,25240503,25239524,503,25240027,20.25,5888.3359375,50178.98011928429,0
9a519de0a4,PR00020,490,76,8900000,8900076,8899510,76,8899586,0.0,5886.3046875,117099.81578947368,-13
9a519de0a4,PR00021,535,582,28440000,28440582,28439465,582,28440047,36.849999999999994,5888.53515625,48866.06013745705,3
9a519de0a4,PR00022,556,338,27980000,27980338,27979444,338,27979782,45.3,5888.54296875,82780.4201183432,2
9a519de0a4,PR00023,596,264,20220000,20220264,20219404,264,20219668,20.65,5887.6640625,76589.65151515152,-4
9a519de0a4,PR00024,626,152,11720000,11720152,11719374,152,11719526,73.4,5886.80859375,77102.1447368421,-11
9a519de0a4,PR00025,628,492,28020000,28020492,28019372,492,28019864,20.3,5888.54296875,56950.9430894309,2
9a519de0a4,PR00026,666,118,15280000,15280118,15279334,118,15279452,21.95,5887.26171875,129486.8813559322,-9
9a519de0a4,PR00027,687,411,19200000,19200411,19199313,411,19199724,20.75,5887.6796875,46714.65693430657,-5
9a519de0a4,PR00028,723,485,22280000,22280485,22279277,485,22279762,70.25,5888.37109375,45937.65360824742,-2
9a519de0a4,PR00029,730,66,13700000,13700066,13699270,66,13699336,22.85,5887.04296875,207565.69696969696,-10
9a519de0a4,PR00030,763,553,31080000,31080553,31079237,553,31079790,69.8,5890.2890625,56202.15189873418,7
9a519de0a4,PR00031,784,468,39200000,39200468,39199216,468,39199684,70.45,5889.1953125,83760.00854700855,17
9a519de0a4,PR00032,819,533,27960000,27960533,27959181,533,27959714,20.3,5888.54296875,52457.24953095685,2
9a519de0a4,PR00033,829,447,30700000,30700447,30699171,447,30699618,19.9,5889.88671875,68679.23489932886,6
9a519de0a4,PR00034,843,10,660000,660010,659157,10,659167,50.0,5868.4296875,65916.7,-19
9a519de0a4,PR00035,876,116,38100000,38100116,38099124,116,38099240,20.35,5889.21875,328441.724137931,15
9a519de0a4,PR00036,920,331,10200000,10200331,10199080,331,10199411,50.0,5886.8359375,30813.930513595165,-12
9a519de0a4,PR00037,927,717,39220000,39220717,39219073,717,39219790,70.5,5889.1953125,54699.84658298466,17
9a519de0a4,PR00038,972,180,720000,720180,719028,180,719208,100.0,5868.4296875,3995.6,-19
9a519de0a4,PR00039,1014,534,38200000,38200534,38198986,534,38199520,20.4,5889.21484375,71534.68164794007,15
9a519de0a4,PR00040,1063,126,5800000,5800126,5798937,126,5799063,50.0,5874.4609375,46024.30952380953,-16
9a519de0a4,PR00041,1098,742,39240000,39240742,39238902,742,39239644,20.6,5889.1953125,52883.61725067385,17
9a519de0a4,PR00042,1135,99,17900000,17900099,17898865,99,17898964,45.7,5887.7109375,180797.61616161617,-7
9a519de0a4,PR00043,1148,344,37140000,37140344,37138852,344,37139196,20.75,5889.22265625,107962.77906976744,14
9a519de0a4,PR00044,1185,560,32340000,32340560,32338815,560,32339375,20.0,5890.54296875,57748.88392857143,9
9a519de0a4,PR00045,1202,431,39240000,39240431,39238798,431,39239229,20.4,5889.1953125,91042.29466357309,17
9a519de0a4,PR00046,1205,196,15320000,15320196,15318795,196,15318991,47.05,5887.26171875,78158.11734693877,-9
9a519de0a4,PR00047,1207,368,19180000,19180368,19178793,368,19179161,45.65,5887.6796875,52117.28532608696,-5
9a519de0a4,PR00048,1231,540,37160000,37160540,37158769,540,37159309,20.5,5889.22265625,68813.53518518519,14
9a519de0a4,PR00049,1265,184,31860000,31860184,31858735,184,31858919,45.0,5890.546875,173146.2989130435,8
9a519de0a4,PR00050,1307,190,18520000,18520190,18518693,190,18518883,70.5,5887.703125,97467.80526315789,-6
9a519de0a4,PR00051,1341,95,28460000,28460095,28458659,95,28458754,20.15,5888.53515625,299565.83157894737,3
9a519de0a4,PR00052,1381,101,8040000,8040101,8038619,101,8038720,25.0,5885.828125,79591.28712871287,-14
9a519de0a4,PR00053,1388,80,38240000,38240080,38238612,80,38238692,36.8,5889.21484375,477983.65,15
9a519de0a4,PR00054,1421,518,26420000,26420518,26418579,518,26419097,70.2,5888.5390625,51002.11776061776,1
9a519de0a4,PR00055,1471,175,660000,660175,658529,175,658704,50.0,5868.4296875,3764.022857142857,-19
9a519de0a4,PR00056,1509,171,35080000,35080171,35078491,171,35078662,45.75,5889.2109375,205138.37426900584,12
9a519de0a4,PR00057,1524,152,8060000,8060152,8058476,152,8058628,26.85,5885.828125,53017.28947368421,-14
9a519de0a4,PR00058,1556,422,35060000,35060422,35058444,422,35058866,20.7,5895.89453125,83077.88151658767,12
9a519de0a4,PR00059,1580,250,7220000,7220250,7218420,250,7218670,100.0,5884.859375,28874.68,-15
9a519de0a4,PR00060,1616,322,32400000,32400322,32398384,322,32398706,45.25,5890.54296875,100617.09937888199,9
9a519de0a4,PR00061,1650,247,21080000,21080247,21078350,247,21078597,20.65,5887.88671875,85338.44939271254,-3
9a519de0a4,PR00062,1662,160,21040000,21040160,21038338,160,21038498,20.65,5887.88671875,131490.6125,-3
9a519de0a4,PR00063,1673,61,8840000,8840061,8838327,61,8838388,0.0,5886.3046875,144891.60655737706,-13
9a519de0a4,PR00064,1707,419,17840000,17840419,17838293,419,17838712,20.75,5887.72265625,42574.49164677804,-7
9a519de0a4,PR00065,1754,226,740000,740226,738246,226,738472,91.65,5868.4296875,3267.575221238938,-19
9a519de0a4,PR00066,1769,575,28700000,28700575,28698231,575,28698806,19.85,5888.77734375,49910.96695652174,3
9a519de0a4,PR00067,1775,594,29480000,29480594,29478225,594,29478819,19.8,5889.00390625,49627.64141414141,4
9a519de0a4,PR00068,1816,309,22300000,22300309,22298184,309,22298493,45.3,5888.37109375,72163.40776699029,-2
9a519de0a4,PR00069,1838,147,5820000,5820147,5818162,147,5818309,50.0,5874.4609375,39580.333333333336,-16
9a519de0a4,PR00070,1849,43,7320000,7320043,7318151,43,7318194,69.05000000000001,5885.078125,170190.55813953487,-15
9a519de0a4,PR00071,1876,67,8120000,8120067,8118124,67,8118191,25.0,5885.828125,121167.02985074627,-14
9a519de0a4,PR00072,1913,86,24000000,24000086,23998087,86,23998173,70.1,5888.34765625,279048.5232558139,-1
9a519de0a4,PR00073,1936,144,7240000,7240144,7238064,144,7238208,33.35,5884.859375,50265.333333333336,-15
9a519de0a4,PR00074,1939,292,34080000,34080292,34078061,292,34078353,45.3,5890.77734375,116706.68835616438,11
9a519de0a4,PR00075,1970,131,2600000,2600131,2598030,131,2598161,25.0,5869.62109375,19833.290076335878,-18
9a519de0a4,PR00076,1976,190,4140000,4140190,4138024,190,4138214,50.0,5871.3515625,21780.073684210525,-17
9a519de0a4,PR00077,2001,60,25440000,25440060,25437999,60,25438059,20.0,5888.33203125,423967.65,0
9a519de0a4,PR00078,2031,250,9120000,9120250,9117969,250,9118219,25.0,5886.3046875,36472.876,-13
9a519de0a4,PR00079,2063,732,35120000,35120732,35117937,732,35118669,45.85,5889.2109375,47976.32377049181,12
9a519de0a4,PR00080,2091,281,28720000,28720281,28717909,281,28718190,20.0,5888.7734375,102199.96441281139,3
9a519de0a4,PR00081,2120,87,32460000,32460087,32457880,87,32457967,20.25,5890.54296875,373080.0804597701,9
9a519de0a4,PR00082,2170,187,820000,820187,817830,187,818017,100.0,5868.4296875,4374.422459893048,-19
9a519de0a4,PR00083,2196,158,39280000,39280158,39277804,158,39277962,45.4,5889.1953125,248594.69620253163,17
9a519de0a4,PR00084,2220,26,13720000,13720026,13717780,26,13717806,22.45,5887.0390625,527607.9230769231,-10
9a519de0a4,PR00085,2259,41,8220000,8220041,8217741,41,8217782,75.0,5885.828125,200433.70731707316,-14
9a519de0a4,PR00086,2271,31,5880000,5880031,5877729,31,5877760,50.0,5874.484375,189605.16129032258,-16
9a519de0a4,PR00087,2284,330,24020000,24020330,24017716,330,24018046,20.1,5888.34765625,72781.95757575758,-1
9a519de0a4,PR00088,2290,224,5920000,5920224,5917710,224,5917934,37.5,5874.70703125,26419.348214285714,-16
9a519de0a4,PR00089,2319,250,31100000,31100250,31097681,250,31097931,19.95,5890.2890625,124391.724,7
9a519de0a4,PR00090,2332,193,900000,900193,897668,193,897861,90.0,5868.4296875,4652.129533678756,-19
9a519de0a4,PR00091,2371,147,16680000,16680147,16677629,147,16677776,21.4,5887.4921875,113454.25850340136,-8
9a519de0a4,PR00092,2385,148,920000,920148,917615,148,917763,83.35,5868.4296875,6201.101351351352,-19
9a519de0a4,PR00093,2420,174,39280000,39280174,39277580,174,39277754,20.4,5889.1953125,225734.2183908046,17
9a519de0a4,PR00094,2465,594,33320000,33320594,33317535,594,33318129,20.45,5890.53125,56091.12626262626,10
9a519de0a4,PR00095,2472,559,39300000,39300559,39297528,559,39298087,45.5,5889.1953125,70300.69230769231,17
9a519de0a4,PR00096,2493,400,21060000,21060400,21057507,400,21057907,20.55,5887.88671875,52644.7675,-3
9a519de0a4,PR00097,2502,670,33340000,33340670,33337498,670,33338168,20.55,5890.53125,49758.45970149254,10
9a519de0a4,PR00098,2522,728,39700000,39700728,39697478,728,39698206,53.8,5889.1875,54530.50274725275,18
9a519de0a4,PR00099,2559,439,38320000,38320439,38317441,439,38317880,20.35,5889.21484375,87284.46469248291,15
9a519de0a4,PR00100,2609,270,38820000,38820270,38817391,270,38817661,53.5,5889.203125,143769.11481481482,16
9a519de0a4,PR00101,2649,118,15360000,15360118,15357351,118,15357469,22.05,5887.26171875,130148.04237288136,-9
