run_id,job_id,arrival_time_ms,service_time_ms,start_time_ms,finish_time_ms,waiting_time_ms,execution_time_ms,response_time_ms,cpu_usage_percent,memory_usage_mb,slowdown,priority
907176e357,PR00001,0,269,4840000,4840269,4840000,269,4840269,25.0,5454.02734375,17993.565055762083,-16
907176e357,PR00002,37,260,37100000,37100260,37099963,260,37100223,52.5,5461.7265625,142693.1653846154,16
907176e357,PR00003,80,311,16160000,16160311,16159920,311,16160231,19.3,5455.18359375,51962.1575562701,-7
907176e357,PR00004,120,528,30680000,30680528,30679880,528,30680408,44.55,5457.6796875,58106.833333333336,7
907176e357,PR00005,162,30,200000,200030,199838,30,199868,25.0,5442.68359375,6662.266666666666,-19
907176e357,PR00006,174,16,3800000,3800016,3799826,16,3799842,50.0,5450.49609375,237490.125,-17
907176e357,PR00007,222,219,12400000,12400219,12399778,219,12399997,70.25,5454.51171875,56620.99086757991,-10
907176e357,PR00008,243,399,39460000,39460399,39459757,399,39460156,20.4,5462.1875,98897.63408521304,19
907176e357,PR00009,272,58,19520000,19520058,19519728,58,19519786,44.1,5455.13671875,336548.0344827586,-4
907176e357,PR00010,281,167,20600000,20600167,20599719,167,20599886,44.05,5455.125,123352.61077844311,-3
907176e357,PR00011,293,339,25100000,25100339,25099707,339,25100046,69.15,5455.98828125,74041.43362831858,1
907176e357,PR00012,299,252,13740000,13740252,13739701,252,13739953,70.4,5454.73828125,54523.62301587302,-9
907176e357,PR00013,310,597,34840000,34840597,34839690,597,34840287,18.7,5458.3203125,58358.93969849246,13
907176e357,PR00014,346,428,16180000,16180428,16179654,428,16180082,19.35,5455.18359375,37803.92990654206,-7
907176e357,PR00015,389,285,15140000,15140285,15139611,285,15139896,69.5,5454.7265625,53122.44210526316,-8
907176e357,PR00016,410,266,21860000,21860266,21859590,266,21859856,18.75,5455.1015625,82179.90977443609,-2
907176e357,PR00017,447,67,220000,220067,219553,67,219620,0.0,5442.68359375,3277.910447761194,-19
907176e357,PR00018,460,568,37620000,37620568,37619540,568,37620108,19.45,5461.71875,66232.58450704225,17
907176e357,PR00019,476,503,24000000,24000503,23999524,503,24000027,18.9,5455.078125,47713.771371769384,0
907176e357,PR00020,490,76,8360000,8360076,8359510,76,8359586,45.05,5453.96484375,109994.55263157895,-13
907176e357,PR00021,535,582,27160000,27160582,27159465,582,27160047,70.15,5457.71484375,46666.74742268041,3
907176e357,PR00022,556,338,26660000,26660338,26659444,338,26659782,19.7,5457.47265625,78875.09467455621,2
907176e357,PR00023,596,264,19540000,19540264,19539404,264,19539668,69.1,5455.13671875,74013.89393939394,-4
907176e357,PR00024,626,152,11400000,11400152,11399374,152,11399526,70.35,5454.51953125,74996.88157894737,-11
907176e357,PR00025,628,492,26640000,26640492,26639372,492,26639864,19.35,5457.47265625,54146.06504065041,2
907176e357,PR00026,666,118,13800000,13800118,13799334,118,13799452,37.349999999999994,5454.734375,116944.50847457627,-9
907176e357,PR00027,687,411,18240000,18240411,18239313,411,18239724,19.65,5455.15625,44378.890510948906,-5
907176e357,PR00028,723,485,21920000,21920485,21919277,485,21919762,43.75,5455.1015625,45195.38556701031,-2
907176e357,PR00029,730,66,12600000,12600066,12599270,66,12599336,45.25,5454.5078125,190899.0303030303,-10
907176e357,PR00030,763,553,30660000,30660553,30659237,553,30659790,19.45,5457.6796875,55442.6582278481,7
907176e357,PR00031,784,468,37740000,37740468,37739216,468,37739684,19.45,5461.71875,80640.35042735042,17
907176e357,PR00032,819,533,26660000,26660533,26659181,533,26659714,69.35,5457.47265625,50018.225140712944,2
907176e357,PR00033,829,447,29980000,29980447,29979171,447,29979618,70.2,5457.68359375,67068.4966442953,6
907176e357,PR00034,843,10,240000,240010,239157,10,239167,50.0,5442.68359375,23916.7,-19
907176e357,PR00035,876,116,36240000,36240116,36239124,116,36239240,69.15,5461.734375,312407.2413793103,15
907176e357,PR00036,920,331,9940000,9940331,9939080,331,9939411,69.75,5454.54296875,30028.432024169186,-12
907176e357,PR00037,927,717,37760000,37760717,37759073,717,37759790,44.55,5461.71875,52663.584379358435,17
907176e357,PR00038,972,180,240000,240180,239028,180,239208,0.0,5442.68359375,1328.9333333333334,-19
907176e357,PR00039,1014,534,36300000,36300534,36298986,534,36299520,69.25,5461.734375,67976.62921348315,15
907176e357,PR00040,1063,126,4820000,4820126,4818937,126,4819063,0.0,5454.02734375,38246.531746031746,-16
907176e357,PR00041,1098,742,37880000,37880742,37878902,742,37879644,69.9,5461.71875,51050.733153638816,17
907176e357,PR00042,1135,99,16180000,16180099,16178865,99,16178964,69.45,5455.1796875,163423.87878787878,-7
907176e357,PR00043,1148,344,35560000,35560344,35558852,344,35559196,68.95,5458.55859375,103369.75581395348,14
907176e357,PR00044,1185,560,32000000,32000560,31998815,560,31999375,44.55,5457.640625,57141.74107142857,9
907176e357,PR00045,1202,431,37820000,37820431,37818798,431,37819229,20.1,5461.71875,87747.63109048724,17
907176e357,PR00046,1205,196,13660000,13660196,13658795,196,13658991,20.3,5454.73828125,69688.72959183673,-9
907176e357,PR00047,1207,368,18320000,18320368,18318793,368,18319161,19.35,5455.15625,49780.328804347824,-5
907176e357,PR00048,1231,540,35600000,35600540,35598769,540,35599309,19.15,5458.55859375,65924.6462962963,14
907176e357,PR00049,1265,184,31340000,31340184,31338735,184,31338919,35.75,5457.6484375,170320.21195652173,8
907176e357,PR00050,1307,190,17080000,17080190,17078693,190,17078883,69.25,5455.171875,89888.85789473684,-6
907176e357,PR00051,1341,95,27200000,27200095,27198659,95,27198754,44.75,5457.71484375,286302.6736842105,3
907176e357,PR00052,1381,101,7180000,7180101,7178619,101,7178720,72.45,5453.984375,71076.43564356436,-14
907176e357,PR00053,1388,80,36320000,36320080,36318612,80,36318692,19.1,5461.734375,453983.65,15
907176e357,PR00054,1421,518,25080000,25080518,25078579,518,25079097,44.6,5455.98828125,48415.24517374517,1
907176e357,PR00055,1471,175,300000,300175,298529,175,298704,0.0,5442.68359375,1706.88,-19
907176e357,PR00056,1509,171,33980000,33980171,33978491,171,33978662,44.35,5457.87109375,198705.62573099416,12
907176e357,PR00057,1524,152,7200000,7200152,7198476,152,7198628,23.9,5453.984375,47359.39473684211,-14
907176e357,PR00058,1556,422,34020000,34020422,34018444,422,34018866,69.55,5457.86328125,80613.42654028436,12
907176e357,PR00059,1580,250,5900000,5900250,5898420,250,5898670,23.15,5454.0078125,23594.68,-15
907176e357,PR00060,1616,322,31940000,31940322,31938384,322,31938706,19.25,5457.640625,99188.52795031056,9
907176e357,PR00061,1650,247,20600000,20600247,20598350,247,20598597,43.75,5455.125,83395.12955465587,-3
907176e357,PR00062,1662,160,20620000,20620160,20618338,160,20618498,19.0,5455.125,128865.6125,-3
907176e357,PR00063,1673,61,8360000,8360061,8358327,61,8358388,20.35,5453.96484375,137022.75409836066,-13
907176e357,PR00064,1707,419,16200000,16200419,16198293,419,16198712,19.45,5455.17578125,38660.41050119332,-7
907176e357,PR00065,1754,226,380000,380226,378246,226,378472,58.35,5442.68359375,1674.654867256637,-19
907176e357,PR00066,1769,575,27140000,27140575,27138231,575,27138806,20.0,5457.71484375,47197.92347826087,3
907176e357,PR00067,1775,594,28420000,28420594,28418225,594,28418819,20.8,5457.70703125,47843.12962962963,4
907176e357,PR00068,1816,309,21920000,21920309,21918184,309,21918493,43.7,5455.1015625,70933.63430420712,-2
907176e357,PR00069,1838,147,4860000,4860147,4858162,147,4858309,100.0,5454.02734375,33049.72108843538,-16
907176e357,PR00070,1849,43,6000000,6000043,5998151,43,5998194,33.35,5454.00390625,139492.88372093023,-15
907176e357,PR00071,1876,67,7260000,7260067,7258124,67,7258191,71.3,5453.984375,108331.20895522388,-14
907176e357,PR00072,1913,86,22840000,22840086,22838087,86,22838173,19.45,5455.09765625,265560.1511627907,-1
907176e357,PR00073,1936,144,6060000,6060144,6058064,144,6058208,62.5,5454.00390625,42070.88888888889,-15
907176e357,PR00074,1939,292,33220000,33220292,33218061,292,33218353,43.95,5457.8828125,113761.48287671233,11
907176e357,PR00075,1970,131,1740000,1740131,1738030,131,1738161,0.0,5442.91796875,13268.404580152672,-18
907176e357,PR00076,1976,190,3800000,3800190,3798024,190,3798214,0.0,5450.49609375,19990.6,-17
907176e357,PR00077,2001,60,24180000,24180060,24177999,60,24178059,18.55,5455.06640625,402967.65,0
907176e357,PR00078,2031,250,8380000,8380250,8377969,250,8378219,20.2,5453.96484375,33512.876,-13
907176e357,PR00079,2063,732,34060000,34060732,34057937,732,34058669,52.95,5457.86328125,46528.23633879781,12
907176e357,PR00080,2091,281,27100000,27100281,27097909,281,27098190,20.2,5457.71484375,96434.83985765124,3
907176e357,PR00081,2120,87,31960000,31960087,31957880,87,31957967,19.6,5457.640625,367332.9540229885,9
907176e357,PR00082,2170,187,340000,340187,337830,187,338017,58.35,5442.68359375,1807.5775401069518,-19
907176e357,PR00083,2196,158,37860000,37860158,37857804,158,37857962,69.85,5461.71875,239607.35443037975,17
907176e357,PR00084,2220,26,12600000,12600026,12597780,26,12597806,44.85,5454.5078125,484531.0,-10
907176e357,PR00085,2259,41,7300000,7300041,7297741,41,7297782,22.65,5453.984375,177994.68292682926,-14
907176e357,PR00086,2271,31,4860000,4860031,4857729,31,4857760,50.0,5454.02734375,156701.93548387097,-16
907176e357,PR00087,2284,330,22860000,22860330,22857716,330,22858046,19.6,5455.09765625,69266.80606060606,-1
907176e357,PR00088,2290,224,4860000,4860224,4857710,224,4857934,73.6,5454.02734375,21687.20535714286,-16
907176e357,PR00089,2319,250,30720000,30720250,30717681,250,30717931,52.7,5457.6796875,122871.724,7
907176e357,PR00090,2332,193,460000,460193,457668,193,457861,0.0,5442.68359375,2372.336787564767,-19
907176e357,PR00091,2371,147,15200000,15200147,15197629,147,15197776,49.45,5454.7265625,103386.23129251701,-8
