run_id,job_id,arrival_time_ms,service_time_ms,start_time_ms,finish_time_ms,waiting_time_ms,execution_time_ms,response_time_ms,cpu_usage_percent,memory_usage_mb,slowdown,priority
c739bcf568,PR00001,0,269,4200000,4200269,4200000,269,4200269,23.6,5805.44921875,15614.382899628254,-16
c739bcf568,PR00002,37,260,37780000,37780260,37779963,260,37780223,19.6,5798.2578125,145308.55,16
c739bcf568,PR00003,80,311,16360000,16360311,16359920,311,16360231,45.5,5793.8984375,52605.24437299035,-7
c739bcf568,PR00004,120,528,30820000,30820528,30819880,528,30820408,20.3,5798.09765625,58371.98484848485,7
c739bcf568,PR00005,162,30,120000,120030,119838,30,119868,0.0,5795.2578125,3995.6,-19
c739bcf568,PR00006,174,16,3180000,3180016,3179826,16,3179842,25.0,5805.203125,198740.125,-17
c739bcf568,PR00007,222,219,12500000,12500219,12499778,219,12499997,21.0,5793.9296875,57077.61187214612,-10
c739bcf568,PR00008,243,399,39660000,39660399,39659757,399,39660156,19.9,5798.234375,99398.88721804511,19
c739bcf568,PR00009,272,58,19280000,19280058,19279728,58,19279786,19.85,5796.58984375,332410.1034482759,-4
c739bcf568,PR00010,281,167,20860000,20860167,20859719,167,20859886,20.35,5797.02734375,124909.49700598803,-3
c739bcf568,PR00011,293,339,24880000,24880339,24879707,339,24880046,70.25,5797.4609375,73392.46607669616,1
c739bcf568,PR00012,299,252,13300000,13300252,13299701,252,13299953,70.5,5793.92578125,52777.59126984127,-9
c739bcf568,PR00013,310,597,35060000,35060597,35059690,597,35060287,44.85,5798.05859375,58727.44891122278,13
c739bcf568,PR00014,346,428,16380000,16380428,16379654,428,16380082,53.95,5793.8984375,38271.219626168226,-7
c739bcf568,PR00015,389,285,14980000,14980285,14979611,285,14979896,20.85,5793.90234375,52561.03859649123,-8
c739bcf568,PR00016,410,266,21920000,21920266,21919590,266,21919856,19.95,5797.48828125,82405.47368421052,-2
c739bcf568,PR00017,447,67,180000,180067,179553,67,179620,0.0,5795.2578125,2680.89552238806,-19
c739bcf568,PR00018,460,568,38260000,38260568,38259540,568,38260108,20.05,5798.25390625,67359.34507042254,17
c739bcf568,PR00019,476,503,23600000,23600503,23599524,503,23600027,20.7,5797.4765625,46918.54274353877,0
c739bcf568,PR00020,490,76,8020000,8020076,8019510,76,8019586,73.35,5789.39453125,105520.86842105263,-13
c739bcf568,PR00021,535,582,27360000,27360582,27359465,582,27360047,70.6,5797.91796875,47010.39003436426,3
c739bcf568,PR00022,556,338,26900000,26900338,26899444,338,26899782,20.6,5797.6796875,79585.15384615384,2
c739bcf568,PR00023,596,264,19280000,19280264,19279404,264,19279668,19.85,5796.58984375,73029.04545454546,-4
c739bcf568,PR00024,626,152,11500000,11500152,11499374,152,11499526,72.1,5790.7734375,75654.77631578948,-11
c739bcf568,PR00025,628,492,26920000,26920492,26919372,492,26919864,70.85,5797.6796875,54715.170731707316,2
c739bcf568,PR00026,666,118,13340000,13340118,13339334,118,13339452,21.25,5793.92578125,113046.20338983051,-9
c739bcf568,PR00027,687,411,18040000,18040411,18039313,411,18039724,70.4,5796.359375,43892.27250608272,-5
c739bcf568,PR00028,723,485,21940000,21940485,21939277,485,21939762,19.9,5797.48828125,45236.62268041237,-2
c739bcf568,PR00029,730,66,12520000,12520066,12519270,66,12519336,21.6,5793.9296875,189686.9090909091,-10
c739bcf568,PR00030,763,553,31040000,31040553,31039237,553,31039790,70.4,5798.09375,56129.8191681736,7
c739bcf568,PR00031,784,468,38260000,38260468,38259216,468,38259684,20.05,5798.25390625,81751.46153846153,17
c739bcf568,PR00032,819,533,26920000,26920533,26919181,533,26919714,70.35,5797.6796875,50506.030018761725,2
c739bcf568,PR00033,829,447,29960000,29960447,29959171,447,29959618,20.05,5797.8828125,67023.75391498882,6
c739bcf568,PR00034,843,10,200000,200010,199157,10,199167,0.0,5795.2578125,19916.7,-19
c739bcf568,PR00035,876,116,37040000,37040116,37039124,116,37039240,19.65,5798.265625,319303.7931034483,15
c739bcf568,PR00036,920,331,9560000,9560331,9559080,331,9559411,22.3,5790.203125,28880.395770392748,-12
c739bcf568,PR00037,927,717,38500000,38500717,38499073,717,38499790,19.4,5798.2421875,53695.66248256625,17
c739bcf568,PR00038,972,180,280000,280180,279028,180,279208,50.0,5795.2578125,1551.1555555555556,-19
c739bcf568,PR00039,1014,534,37160000,37160534,37158986,534,37159520,19.75,5798.265625,69587.11610486891,15
c739bcf568,PR00040,1063,126,4520000,4520126,4518937,126,4519063,25.0,5805.92578125,35865.579365079364,-16
c739bcf568,PR00041,1098,742,38540000,38540742,38538902,742,38539644,36.099999999999994,5798.2421875,51940.22102425876,17
c739bcf568,PR00042,1135,99,16400000,16400099,16398865,99,16398964,58.4,5793.8984375,165646.101010101,-7
