run_id,job_id,arrival_time_ms,service_time_ms,start_time_ms,finish_time_ms,waiting_time_ms,execution_time_ms,response_time_ms,cpu_usage_percent,memory_usage_mb,slowdown,priority
4cd510bb6d,PR00001,0,269,5120000,5120269,5120000,269,5120269,18.4,5676.8671875,19034.45724907063,-16
4cd510bb6d,PR00002,37,260,38300000,38300260,38299963,260,38300223,72.75,5697.171875,147308.55,16
4cd510bb6d,PR00003,80,311,17080000,17080311,17079920,311,17080231,56.45,5690.0703125,54920.35691318328,-7
4cd510bb6d,PR00004,120,528,31900000,31900528,31899880,528,31900408,69.35,5693.6015625,60417.43939393939,7
4cd510bb6d,PR00005,162,30,300000,300030,299838,30,299868,0.0,5676.08203125,9995.6,-19
4cd510bb6d,PR00006,174,16,4040000,4040016,4039826,16,4039842,20.95,5676.875,252490.125,-17
4cd510bb6d,PR00007,222,219,13760000,13760219,13759778,219,13759997,17.95,5685.546875,62831.036529680365,-10
4cd510bb6d,PR00008,243,399,40400000,40400399,40399757,399,40400156,21.15,5696.2734375,101253.52380952382,19
4cd510bb6d,PR00009,272,58,20480000,20480058,20479728,58,20479786,24.15,5696.484375,353099.7586206897,-4
4cd510bb6d,PR00010,281,167,21800000,21800167,21799719,167,21799886,68.85,5696.20703125,130538.23952095809,-3
4cd510bb6d,PR00011,293,339,26140000,26140339,26139707,339,26140046,68.75,5692.69921875,77109.2802359882,1
4cd510bb6d,PR00012,299,252,14920000,14920252,14919701,252,14919953,69.7,5686.03515625,59206.1626984127,-9
4cd510bb6d,PR00013,310,597,35940000,35940597,35939690,597,35940287,21.85,5694.03125,60201.48576214405,13
4cd510bb6d,PR00014,346,428,17100000,17100428,17099654,428,17100082,73.3,5690.0703125,39953.46261682243,-7
4cd510bb6d,PR00015,389,285,15860000,15860285,15859611,285,15859896,21.75,5686.25,55648.757894736846,-8
4cd510bb6d,PR00016,410,266,22960000,22960266,22959590,266,22959856,18.1,5696.1953125,86315.24812030075,-2
4cd510bb6d,PR00017,447,67,360000,360067,359553,67,359620,0.0,5676.52734375,5367.462686567164,-19
4cd510bb6d,PR00018,460,568,38600000,38600568,38599540,568,38600108,75.95,5697.171875,67957.93661971831,17
4cd510bb6d,PR00019,476,503,25080000,25080503,25079524,503,25080027,22.65,5692.47265625,49860.88866799205,0
4cd510bb6d,PR00020,490,76,9380000,9380076,9379510,76,9379586,43.1,5678.2421875,123415.6052631579,-13
4cd510bb6d,PR00021,535,582,28220000,28220582,28219465,582,28220047,21.0,5692.9140625,48488.05326460481,3
4cd510bb6d,PR00022,556,338,27600000,27600338,27599444,338,27599782,20.65,5692.921875,81656.15976331361,2
