run_id,dataset_file,quantum_ms,speedup,jobs,mean_response_ms,p50_response_ms,p95_response_ms,p99_response_ms,mean_wait_ms,avg_slices_per_job,total_slots_at_end
f247c4154d,dataset_rr_batch_smallq_opt_1k.csv,100,20000.0,1000,22562560.0,22250000.0,43225999.99999999,44640200.0,22562514.857,1.234,16
