run_id,dataset_file,quantum_ms,speedup,jobs,mean_response_ms,p50_response_ms,p95_response_ms,p99_response_ms,mean_wait_ms,avg_slices_per_job,total_slots_at_end
6eb06210be,dataset_rr_batch_smallq_opt_1k.csv,20,20000.0,1000,44058680.0,43050000.0,111488999.99999999,118241200.0,44058634.857,2.801,16
