run_id,job_id,arrival_time_ms,service_time_ms,start_time_ms,finish_time_ms,waiting_time_ms,execution_time_ms,response_time_ms,cpu_usage_percent,memory_usage_mb,slowdown
8fd26eb05b,F00001,0,162,0,162,0,162,162,0.0,14497.9375,1.0
8fd26eb05b,F00002,0,529,0,529,0,529,529,0.0,14498.07421875,1.0
8fd26eb05b,F00003,0,290,0,290,0,290,290,35.3,14503.30859375,1.0
8fd26eb05b,F00004,0,275,0,275,0,275,275,0.0,14503.64453125,1.0
8fd26eb05b,F00005,0,264,0,264,0,264,264,0.0,14509.03515625,1.0
8fd26eb05b,F00006,0,221,0,221,0,221,221,0.0,14501.07421875,1.0
8fd26eb05b,F00007,0,527,0,527,0,527,527,0.0,14507.69921875,1.0
8fd26eb05b,F00008,0,202,0,202,0,202,202,0.0,14511.88671875,1.0
8fd26eb05b,F00009,0,496,0,496,0,496,496,0.0,14517.74609375,1.0
8fd26eb05b,F00010,0,529,0,529,0,529,529,0.0,14517.82421875,1.0
8fd26eb05b,F00011,0,429,0,429,0,429,429,0.0,14525.55078125,1.0
8fd26eb05b,F00012,0,194,0,194,0,194,194,0.0,14525.59375,1.0
8fd26eb05b,F00013,0,452,0,452,0,452,452,0.0,14525.3203125,1.0
8fd26eb05b,F00014,0,366,0,366,0,366,366,0.0,14525.26953125,1.0
8fd26eb05b,F00015,0,166,0,166,0,166,166,0.0,14526.984375,1.0
8fd26eb05b,F00016,0,165,0,165,0,165,165,0.0,14525.34375,1.0
8fd26eb05b,F00017,0,197,165,362,165,197,362,90.0,14527.0625,1.8375634517766497
8fd26eb05b,F00018,0,261,165,426,165,261,426,40.85,14527.14453125,1.632183908045977
8fd26eb05b,F00019,0,269,165,434,165,269,434,45.0,14530.3515625,1.6133828996282529
8fd26eb05b,F00020,0,408,165,573,165,408,573,45.0,14530.171875,1.4044117647058822
8fd26eb05b,F00021,0,458,165,623,165,458,623,40.15,14530.125,1.3602620087336244
8fd26eb05b,F00022,0,163,165,328,165,163,328,83.9,14535.734375,2.0122699386503067
8fd26eb05b,F00023,0,437,165,602,165,437,602,80.0,14535.609375,1.3775743707093822
8fd26eb05b,F00024,0,251,165,416,165,251,416,41.65,14535.6953125,1.657370517928287
8fd26eb05b,F00025,0,516,328,844,328,516,844,41.65,14535.6953125,1.6356589147286822
8fd26eb05b,F00026,0,482,328,810,328,482,810,41.65,14531.1875,1.6804979253112033
8fd26eb05b,F00027,0,509,328,837,328,509,837,87.5,14516.58203125,1.6444007858546168
8fd26eb05b,F00028,0,429,328,757,328,429,757,41.8,14511.8125,1.7645687645687647
8fd26eb05b,F00029,6436,379,6436,6815,0,379,379,41.8,14512.03515625,1.0
8fd26eb05b,F00030,6436,451,6436,6887,0,451,451,41.8,14512.08984375,1.0
8fd26eb05b,F00031,6436,292,6436,6728,0,292,292,41.8,14512.04296875,1.0
8fd26eb05b,F00032,6436,564,6436,7000,0,564,564,89.3,14511.98046875,1.0
8fd26eb05b,F00033,6436,595,6436,7031,0,595,595,90.2,14512.02734375,1.0
8fd26eb05b,F00034,6436,153,6436,6589,0,153,153,90.2,14511.984375,1.0
8fd26eb05b,F00035,6436,538,6436,6974,0,538,538,44.25,14512.4375,1.0
8fd26eb05b,F00036,6436,562,6436,6998,0,562,562,44.25,14512.484375,1.0
8fd26eb05b,F00037,6436,231,6436,6667,0,231,231,89.15,14512.4375,1.0
8fd26eb05b,F00038,6436,507,6436,6943,0,507,507,44.0,14515.22265625,1.0
8fd26eb05b,F00039,6436,366,6589,6955,153,366,519,46.85,14512.41796875,1.4180327868852458
8fd26eb05b,F00040,6436,324,6589,6913,153,324,477,46.85,14521.72265625,1.4722222222222223
8fd26eb05b,F00041,6436,292,6589,6881,153,292,445,46.85,14524.515625,1.523972602739726
8fd26eb05b,F00042,6436,229,6589,6818,153,229,382,46.85,14523.66796875,1.668122270742358
8fd26eb05b,F00043,6436,260,6589,6849,153,260,413,45.25,14521.80859375,1.5884615384615384
8fd26eb05b,F00044,6436,540,6667,7207,231,540,771,95.7,14528.65234375,1.4277777777777778
8fd26eb05b,F00045,6436,322,6667,6989,231,322,553,46.1,14528.7734375,1.7173913043478262
8fd26eb05b,F00046,6436,202,6667,6869,231,202,433,46.1,14528.7421875,2.1435643564356437
8fd26eb05b,F00047,6436,197,6667,6864,231,197,428,46.1,14528.69921875,2.1725888324873095
8fd26eb05b,F00048,6436,344,6667,7011,231,344,575,90.7,14528.56640625,1.6715116279069768
8fd26eb05b,F00049,6436,199,6667,6866,231,199,430,90.7,14528.58984375,2.1608040201005023
8fd26eb05b,F00050,6436,333,6667,7000,231,333,564,45.4,14528.625,1.6936936936936937
8fd26eb05b,F00051,6436,583,6667,7250,231,583,814,45.4,14528.70703125,1.3962264150943395
8fd26eb05b,F00052,6436,326,6864,7190,428,326,754,45.4,14527.875,2.312883435582822
8fd26eb05b,F00053,6436,459,6864,7323,428,459,887,46.5,14527.96875,1.9324618736383443
8fd26eb05b,F00054,6436,285,6864,7149,428,285,713,91.5,14527.859375,2.501754385964912
8fd26eb05b,F00055,6436,563,6864,7427,428,563,991,46.05,14527.828125,1.7602131438721136
8fd26eb05b,F00056,6436,172,6866,7038,430,172,602,46.05,14527.859375,3.5
8fd26eb05b,F00057,6436,523,6866,7389,430,523,953,46.05,14528.09375,1.8221797323135756
8fd26eb05b,F00058,6436,385,6866,7251,430,385,815,46.05,14528.1171875,2.116883116883117
8fd26eb05b,F00059,6436,424,6866,7290,430,424,854,46.05,14530.1796875,2.0141509433962264
8fd26eb05b,F00060,6436,213,6866,7079,430,213,643,45.1,14528.39453125,3.0187793427230045
8fd26eb05b,F00061,12536,432,12536,12968,0,432,432,87.6,14533.3046875,1.0
8fd26eb05b,F00062,12536,300,12536,12836,0,300,300,44.25,14535.31640625,1.0
8fd26eb05b,F00063,12536,574,12536,13110,0,574,574,44.85,14533.45703125,1.0
8fd26eb05b,F00064,12536,471,12536,13007,0,471,471,44.25,14537.26953125,1.0
8fd26eb05b,F00065,12536,466,12536,13002,0,466,466,43.75,14542.12890625,1.0
8fd26eb05b,F00066,12536,591,12536,13127,0,591,591,37.95,14550.8984375,1.0
8fd26eb05b,F00067,12536,335,12536,12871,0,335,335,40.0,14542.63671875,1.0
8fd26eb05b,F00068,12536,445,12536,12981,0,445,445,37.95,14545.1875,1.0
8fd26eb05b,F00069,12536,248,12536,12784,0,248,248,37.3,14544.16015625,1.0
8fd26eb05b,F00070,12536,510,12784,13294,248,510,758,32.5,14550.99609375,1.4862745098039216
8fd26eb05b,F00071,12536,185,12784,12969,248,185,433,32.5,14550.98828125,2.3405405405405406
8fd26eb05b,F00072,12536,173,12784,12957,248,173,421,32.5,14550.98828125,2.433526011560694
8fd26eb05b,F00073,12536,488,12784,13272,248,488,736,72.5,14549.05859375,1.5081967213114753
8fd26eb05b,F00074,12536,266,12784,13050,248,266,514,32.5,14550.671875,1.9323308270676691
8fd26eb05b,F00075,12536,545,12784,13329,248,545,793,34.55,14551.08984375,1.455045871559633
8fd26eb05b,F00076,12536,298,12784,13082,248,298,546,33.35,14551.13671875,1.832214765100671
8fd26eb05b,F00077,12536,190,12871,13061,335,190,525,28.4,14551.1328125,2.763157894736842
8fd26eb05b,F00078,12536,587,12957,13544,421,587,1008,26.25,14551.21484375,1.717206132879046
8fd26eb05b,F00079,12536,269,12957,13226,421,269,690,26.25,14551.36328125,2.5650557620817844
8fd26eb05b,F00080,12536,593,12957,13550,421,593,1014,26.25,14551.3359375,1.7099494097807757
8fd26eb05b,F00081,12536,201,12957,13158,421,201,622,26.25,14551.3359375,3.0945273631840795
8fd26eb05b,F00082,12536,344,13050,13394,514,344,858,30.5,14565.97265625,2.494186046511628
8fd26eb05b,F00083,12536,292,13061,13353,525,292,817,31.25,14560.0078125,2.797945205479452
8fd26eb05b,F00084,12536,382,13061,13443,525,382,907,31.25,14565.6875,2.3743455497382198
8fd26eb05b,F00085,12536,475,13061,13536,525,475,1000,64.6,14566.05078125,2.1052631578947367
8fd26eb05b,F00086,12536,577,13158,13735,622,577,1199,54.150000000000006,14566.13671875,2.0779896013864816
8fd26eb05b,F00087,12536,336,13226,13562,690,336,1026,62.85,14566.13671875,3.0535714285714284
8fd26eb05b,F00088,16868,331,16868,17199,0,331,331,30.85,14567.1328125,1.0
8fd26eb05b,F00089,16868,257,16868,17125,0,257,257,27.8,14570.3046875,1.0
8fd26eb05b,F00090,16868,493,16868,17361,0,493,493,30.85,14567.1484375,1.0
8fd26eb05b,F00091,16868,286,16868,17154,0,286,286,74.9,14570.7734375,1.0
8fd26eb05b,F00092,16868,509,16868,17377,0,509,509,59.6,14570.546875,1.0
8fd26eb05b,F00093,16868,499,16868,17367,0,499,499,31.05,14570.55078125,1.0
8fd26eb05b,F00094,16868,481,16868,17349,0,481,481,31.05,14570.578125,1.0
8fd26eb05b,F00095,16868,186,16868,17054,0,186,186,30.0,14570.63671875,1.0
8fd26eb05b,F00096,16868,461,16868,17329,0,461,461,30.0,14570.72265625,1.0
8fd26eb05b,F00097,16868,475,16868,17343,0,475,475,26.2,14571.28125,1.0
8fd26eb05b,F00098,16868,237,16868,17105,0,237,237,28.75,14571.1953125,1.0
8fd26eb05b,F00099,16868,423,17054,17477,186,423,609,66.1,14571.86328125,1.4397163120567376
8fd26eb05b,F00100,16868,523,17105,17628,237,523,760,27.9,14593.96484375,1.4531548757170172
8fd26eb05b,F00101,16868,275,17105,17380,237,275,512,29.5,14593.96484375,1.8618181818181818
8fd26eb05b,F00102,16868,233,17105,17338,237,233,470,28.55,14593.96484375,2.017167381974249
8fd26eb05b,F00103,16868,386,17105,17491,237,386,623,54.5,14593.97265625,1.6139896373056994
8fd26eb05b,F00104,16868,344,17105,17449,237,344,581,65.6,14593.96875,1.688953488372093
8fd26eb05b,F00105,16868,288,17105,17393,237,288,525,28.05,14593.97265625,1.8229166666666667
8fd26eb05b,F00106,16868,477,17338,17815,470,477,947,23.35,14593.97265625,1.9853249475890986
8fd26eb05b,F00107,16868,502,17338,17840,470,502,972,26.9,14593.9765625,1.9362549800796813
8fd26eb05b,F00108,16868,435,17338,17773,470,435,905,27.1,14593.9765625,2.0804597701149423
8fd26eb05b,F00109,16868,262,17338,17600,470,262,732,27.65,14593.98046875,2.7938931297709924
8fd26eb05b,F00110,16868,500,17338,17838,470,500,970,25.6,14592.98828125,1.94
8fd26eb05b,F00111,16868,316,17338,17654,470,316,786,26.9,14590.98828125,2.4873417721518987
8fd26eb05b,F00112,16868,581,17380,17961,512,581,1093,27.35,14591.0078125,1.8812392426850257
8fd26eb05b,F00113,16868,543,17380,17923,512,543,1055,52.5,14591.0078125,1.9429097605893186
8fd26eb05b,F00114,16868,547,17393,17940,525,547,1072,21.6,14591.0078125,1.959780621572212
8fd26eb05b,F00115,16868,178,17654,17832,786,178,964,25.0,14591.0546875,5.415730337078652
8fd26eb05b,F00116,16868,267,17654,17921,786,267,1053,15.4,14591.0546875,3.943820224719101
8fd26eb05b,F00117,16868,570,17654,18224,786,570,1356,21.6,14591.0546875,2.3789473684210525
8fd26eb05b,F00118,16868,166,17832,17998,964,166,1130,19.3,14591.0546875,6.807228915662651
8fd26eb05b,F00119,16868,562,17832,18394,964,562,1526,17.05,14591.0546875,2.715302491103203
8fd26eb05b,F00120,16868,311,17832,18143,964,311,1275,19.3,14591.0625,4.09967845659164
8fd26eb05b,F00121,16868,355,17832,18187,964,355,1319,17.05,14591.0546875,3.715492957746479
8fd26eb05b,F00122,16868,287,17832,18119,964,287,1251,15.9,14591.0625,4.358885017421603
8fd26eb05b,F00123,16868,183,17832,18015,964,183,1147,15.9,14591.0625,6.26775956284153
8fd26eb05b,F00124,21596,258,21596,21854,0,258,258,15.2,14591.0625,1.0
8fd26eb05b,F00125,21596,485,21596,22081,0,485,485,15.9,14591.0625,1.0
8fd26eb05b,F00126,21596,405,21596,22001,0,405,405,15.9,14591.0625,1.0
8fd26eb05b,F00127,21596,352,21596,21948,0,352,352,15.9,14591.06640625,1.0
8fd26eb05b,F00128,21596,479,21596,22075,0,479,479,10.7,14591.08203125,1.0
8fd26eb05b,F00129,21596,384,21596,21980,0,384,384,10.35,14591.06640625,1.0
8fd26eb05b,F00130,21596,223,21596,21819,0,223,223,15.8,14591.08203125,1.0
8fd26eb05b,F00131,21596,285,21596,21881,0,285,285,16.65,14591.08203125,1.0
8fd26eb05b,F00132,21596,221,21596,21817,0,221,221,16.65,14591.08203125,1.0
8fd26eb05b,F00133,21596,276,21817,22093,221,276,497,12.0,14591.08203125,1.8007246376811594
8fd26eb05b,F00134,21596,531,21817,22348,221,531,752,13.35,14591.08203125,1.4161958568738229
8fd26eb05b,F00135,21596,437,21817,22254,221,437,658,13.65,14591.109375,1.505720823798627
8fd26eb05b,F00136,21596,425,21817,22242,221,425,646,15.0,14591.109375,1.52
8fd26eb05b,F00137,21596,284,21817,22101,221,284,505,15.0,14591.109375,1.778169014084507
8fd26eb05b,F00138,21596,532,21817,22349,221,532,753,12.0,14591.109375,1.4154135338345866
8fd26eb05b,F00139,21596,449,21817,22266,221,449,670,50.0,14590.83203125,1.4922048997772828
8fd26eb05b,F00140,21596,369,22081,22450,485,369,854,19.7,14590.83203125,2.3143631436314362
8fd26eb05b,F00141,21596,448,22081,22529,485,448,933,19.7,14590.83203125,2.0825892857142856
8fd26eb05b,F00142,21596,354,22081,22435,485,354,839,19.1,14590.8359375,2.3700564971751414
8fd26eb05b,F00143,21596,335,22093,22428,497,335,832,16.25,14590.84765625,2.4835820895522387
8fd26eb05b,F00144,21596,262,22093,22355,497,262,759,16.25,14590.828125,2.8969465648854964
8fd26eb05b,F00145,21596,220,22093,22313,497,220,717,16.25,14590.828125,3.2590909090909093
8fd26eb05b,F00146,21596,410,22266,22676,670,410,1080,12.05,14590.828125,2.6341463414634148
8fd26eb05b,F00147,21596,402,22266,22668,670,402,1072,12.05,14590.828125,2.6666666666666665
8fd26eb05b,F00148,21596,196,22266,22462,670,196,866,15.3,14590.828125,4.418367346938775
8fd26eb05b,F00149,21596,536,22313,22849,717,536,1253,18.35,14590.828125,2.337686567164179
8fd26eb05b,F00150,21596,174,22313,22487,717,174,891,18.35,14590.828125,5.120689655172414
8fd26eb05b,F00151,21596,590,22313,22903,717,590,1307,18.35,14590.828125,2.2152542372881356
8fd26eb05b,F00152,21596,206,22355,22561,759,206,965,14.1,14590.828125,4.684466019417476
8fd26eb05b,F00153,21596,228,22355,22583,759,228,987,14.1,14590.828125,4.328947368421052
8fd26eb05b,F00154,21596,471,22462,22933,866,471,1337,8.0,14590.828125,2.8386411889596603
8fd26eb05b,F00155,21596,231,22462,22693,866,231,1097,14.1,14590.828125,4.748917748917749
8fd26eb05b,F00156,21596,555,22462,23017,866,555,1421,51.9,14590.828125,2.5603603603603604
8fd26eb05b,F00157,21596,498,22487,22985,891,498,1389,22.4,14590.828125,2.789156626506024
8fd26eb05b,F00158,21596,366,22487,22853,891,366,1257,18.55,14590.828125,3.4344262295081966
8fd26eb05b,F00159,29481,347,29481,29828,0,347,347,22.4,14590.5390625,1.0
8fd26eb05b,F00160,29481,345,29481,29826,0,345,345,22.4,14589.2265625,1.0
8fd26eb05b,F00161,29481,455,29481,29936,0,455,455,16.65,14589.2265625,1.0
8fd26eb05b,F00162,29481,389,29481,29870,0,389,389,16.65,14589.2265625,1.0
8fd26eb05b,F00163,29481,420,29481,29901,0,420,420,17.1,14589.2265625,1.0
8fd26eb05b,F00164,29481,278,29481,29759,0,278,278,15.5,14589.21875,1.0
8fd26eb05b,F00165,29481,433,29481,29914,0,433,433,15.5,14589.21875,1.0
