run_id,job_id,arrival_time_ms,service_time_ms,start_time_ms,finish_time_ms,waiting_time_ms,execution_time_ms,response_time_ms,cpu_usage_percent,memory_usage_mb,slowdown
a6a3508f80,F00001,0,162,0,162,0,162,162,0.0,14033.265625,1.0
a6a3508f80,F00002,0,529,162,691,162,529,691,5.25,14033.26953125,1.3062381852551985
a6a3508f80,F00003,0,290,162,452,162,290,452,0.0,14033.26953125,1.5586206896551724
a6a3508f80,F00004,0,275,162,437,162,275,437,0.0,14033.26953125,1.589090909090909
a6a3508f80,F00005,0,264,162,426,162,264,426,40.0,14033.26953125,1.6136363636363635
a6a3508f80,F00006,0,221,426,647,426,221,647,40.0,14033.33203125,2.927601809954751
a6a3508f80,F00007,0,527,426,953,426,527,953,0.0,14033.33203125,1.808349146110057
a6a3508f80,F00008,0,202,426,628,426,202,628,0.0,14033.33203125,3.108910891089109
a6a3508f80,F00009,0,496,426,922,426,496,922,0.0,14033.33203125,1.8588709677419355
a6a3508f80,F00010,0,529,426,955,426,529,955,0.0,14033.33203125,1.8052930056710774
a6a3508f80,F00011,0,429,426,855,426,429,855,0.0,14033.33203125,1.993006993006993
a6a3508f80,F00012,0,194,426,620,426,194,620,0.0,14033.33203125,3.195876288659794
a6a3508f80,F00013,0,452,426,878,426,452,878,0.0,14033.33203125,1.9424778761061947
a6a3508f80,F00014,0,366,426,792,426,366,792,8.7,14033.33203125,2.1639344262295084
a6a3508f80,F00015,0,166,620,786,620,166,786,0.0,14033.33203125,4.734939759036145
a6a3508f80,F00016,0,165,620,785,620,165,785,8.7,14033.33203125,4.757575757575758
a6a3508f80,F00017,0,197,620,817,620,197,817,8.7,14033.33203125,4.147208121827411
a6a3508f80,F00018,0,261,620,881,620,261,881,0.0,14033.33203125,3.375478927203065
a6a3508f80,F00019,0,269,620,889,620,269,889,41.65,14033.33203125,3.3048327137546467
a6a3508f80,F00020,0,408,620,1028,620,408,1028,50.0,14033.33203125,2.519607843137255
a6a3508f80,F00021,0,458,620,1078,620,458,1078,37.5,14033.33203125,2.353711790393013
