run_id,dataset_file,speedup,jobs,mean_response_ms,p50_response_ms,p95_response_ms,p99_response_ms,mean_wait_ms,mean_execution_ms,total_slots_at_end
bba44f8e5b,dataset_fifo_burst_1k.csv,20000.0,1000,628.793,574.0,1158.05,1355.1899999999998,251.893,376.9,16
