run_id,dataset_file,quantum_ms,speedup,jobs,mean_response_ms,p50_response_ms,p95_response_ms,p99_response_ms,mean_wait_ms,avg_slices_per_job,total_slots_at_end
0048287ba9,dataset_rr_batch_smallq_opt_1k.csv,20,2000.0,1000,4978718.0,4107000.0,13819000.0,14682120.0,4978672.857,2.801,4
