run_id,dataset_file,quantum_ms,speedup,jobs,mean_response_ms,p50_response_ms,p95_response_ms,p99_response_ms,mean_wait_ms,avg_slices_per_job,total_slots_at_end
70201a640a,dataset_rr_batch_mediumq_opt_1k.csv,50,2000.0,1000,10189206.0,11057000.0,15380300.0,15596080.0,10189090.878,2.838,4
