run_id,dataset_file,quantum_ms,speedup,jobs,mean_response_ms,p50_response_ms,p95_response_ms,p99_response_ms,mean_wait_ms,avg_slices_per_job,total_slots_at_end
f041e7f06f,dataset_rr_batch_largeq_opt_1k.csv,100,2000.0,1000,19951054.0,21432000.0,25972300.0,26146040.0,19950497.478,6.065,4
