run_id,dataset_file,speedup,jobs,mean_response_ms,p50_response_ms,p95_response_ms,p99_response_ms,mean_wait_ms,mean_execution_ms,total_slots_at_end
a3809612e4,dataset_fifo_burst_1k.csv,20000.0,1000,565.616,499.0,1166.0,2356.21,188.716,376.9,32
