run_id,job_id,arrival_time_ms,service_time_ms,start_time_ms,finish_time_ms,waiting_time_ms,execution_time_ms,response_time_ms,cpu_usage_percent,memory_usage_mb,slowdown
a3809612e4,F00001,0,162,0,162,0,162,162,0.0,14393.54296875,1.0
a3809612e4,F00002,0,529,0,529,0,529,529,0.0,14393.54296875,1.0
a3809612e4,F00003,0,290,0,290,0,290,290,0.0,14393.55078125,1.0
a3809612e4,F00004,0,275,0,275,0,275,275,0.0,14393.546875,1.0
a3809612e4,F00005,0,264,529,793,529,264,793,37.5,14393.62109375,3.003787878787879
a3809612e4,F00006,0,221,529,750,529,221,750,37.5,14393.62109375,3.3936651583710407
a3809612e4,F00007,0,527,529,1056,529,527,1056,27.25,14393.62109375,2.0037950664136623
a3809612e4,F00008,0,202,529,731,529,202,731,27.25,14393.62109375,3.618811881188119
a3809612e4,F00009,0,496,793,1289,793,496,1289,0.0,14393.578125,2.598790322580645
a3809612e4,F00010,0,529,793,1322,793,529,1322,0.0,14393.578125,2.499054820415879
a3809612e4,F00011,0,429,1056,1485,1056,429,1485,0.0,14393.578125,3.4615384615384617
a3809612e4,F00012,0,194,1056,1250,1056,194,1250,0.0,14393.578125,6.443298969072165
a3809612e4,F00013,0,452,1250,1702,1250,452,1702,21.45,14393.578125,3.765486725663717
a3809612e4,F00014,0,366,1250,1616,1250,366,1616,21.45,14393.578125,4.415300546448087
a3809612e4,F00015,0,166,1485,1651,1485,166,1651,21.45,14393.578125,9.94578313253012
a3809612e4,F00016,0,165,1485,1650,1485,165,1650,18.75,14393.66796875,10.0
a3809612e4,F00017,0,197,1650,1847,1650,197,1847,0.0,14393.76171875,9.375634517766498
a3809612e4,F00018,0,261,1650,1911,1650,261,1911,0.0,14393.76171875,7.32183908045977
a3809612e4,F00019,0,269,1650,1919,1650,269,1919,0.0,14393.76171875,7.133828996282528
a3809612e4,F00020,0,408,1702,2110,1702,408,2110,0.0,14393.76171875,5.171568627450981
a3809612e4,F00021,0,458,1919,2377,1919,458,2377,0.0,14393.76171875,5.189956331877729
a3809612e4,F00022,0,163,1919,2082,1919,163,2082,25.0,14393.76953125,12.773006134969325
a3809612e4,F00023,0,437,1919,2356,1919,437,2356,25.0,14393.76953125,5.391304347826087
a3809612e4,F00024,0,251,2082,2333,2082,251,2333,25.0,14393.76953125,9.294820717131474
a3809612e4,F00025,0,516,2333,2849,2333,516,2849,25.0,14393.77734375,5.521317829457364
a3809612e4,F00026,0,482,2333,2815,2333,482,2815,0.0,14393.8359375,5.840248962655601
a3809612e4,F00027,0,509,2333,2842,2333,509,2842,0.0,14393.8359375,5.583497053045186
a3809612e4,F00028,0,429,2815,3244,2815,429,3244,0.0,14393.8359375,7.561771561771562
a3809612e4,F00029,6436,379,6436,6815,0,379,379,0.0,14393.8359375,1.0
a3809612e4,F00030,6436,451,6436,6887,0,451,451,0.0,14393.8359375,1.0
a3809612e4,F00031,6436,292,6436,6728,0,292,292,0.0,14393.8359375,1.0
a3809612e4,F00032,6436,564,6728,7292,292,564,856,0.0,14393.83984375,1.5177304964539007
a3809612e4,F00033,6436,595,6887,7482,451,595,1046,25.0,14393.83984375,1.757983193277311
a3809612e4,F00034,6436,153,6887,7040,451,153,604,25.0,14393.83984375,3.947712418300654
a3809612e4,F00035,6436,538,7040,7578,604,538,1142,25.0,14393.84765625,2.1226765799256504
a3809612e4,F00036,6436,562,7040,7602,604,562,1166,25.0,14393.84765625,2.074733096085409
a3809612e4,F00037,6436,231,7578,7809,1142,231,1373,0.0,14393.92578125,5.9437229437229435
a3809612e4,F00038,6436,507,7578,8085,1142,507,1649,0.0,14393.92578125,3.252465483234714
a3809612e4,F00039,6436,366,7602,7968,1166,366,1532,0.0,14393.92578125,4.185792349726776
a3809612e4,F00040,6436,324,7602,7926,1166,324,1490,10.0,14394.09375,4.598765432098766
a3809612e4,F00041,6436,292,7602,7894,1166,292,1458,10.0,14394.0859375,4.993150684931507
a3809612e4,F00042,6436,229,7602,7831,1166,229,1395,0.0,14394.0859375,6.091703056768559
a3809612e4,F00043,6436,260,7831,8091,1395,260,1655,33.35,14394.15234375,6.365384615384615
a3809612e4,F00044,6436,540,7831,8371,1395,540,1935,33.35,14394.15234375,3.5833333333333335
a3809612e4,F00045,6436,322,7831,8153,1395,322,1717,25.0,14394.15234375,5.332298136645963
a3809612e4,F00046,6436,202,7894,8096,1458,202,1660,10.0,14394.15234375,8.217821782178218
a3809612e4,F00047,6436,197,7894,8091,1458,197,1655,0.0,14394.15234375,8.401015228426395
a3809612e4,F00048,6436,344,7894,8238,1458,344,1802,0.0,14394.15234375,5.238372093023256
a3809612e4,F00049,6436,199,7894,8093,1458,199,1657,0.0,14394.15234375,8.326633165829145
a3809612e4,F00050,6436,333,7894,8227,1458,333,1791,0.0,14394.15234375,5.378378378378378
a3809612e4,F00051,6436,583,7894,8477,1458,583,2041,0.0,14394.09375,3.5008576329331045
a3809612e4,F00052,6436,326,7894,8220,1458,326,1784,0.0,14394.08203125,5.47239263803681
a3809612e4,F00053,6436,459,8220,8679,1784,459,2243,7.5,14394.48828125,4.886710239651416
a3809612e4,F00054,6436,285,8477,8762,2041,285,2326,7.5,14394.5546875,8.16140350877193
a3809612e4,F00055,6436,563,8477,9040,2041,563,2604,7.5,14394.5546875,4.625222024866785
a3809612e4,F00056,6436,172,8477,8649,2041,172,2213,7.5,14394.5546875,12.866279069767442
a3809612e4,F00057,6436,523,8477,9000,2041,523,2564,7.5,14394.5546875,4.902485659655832
a3809612e4,F00058,6436,385,8477,8862,2041,385,2426,7.5,14394.5546875,6.301298701298701
a3809612e4,F00059,6436,424,8649,9073,2213,424,2637,0.0,14394.8203125,6.21933962264151
a3809612e4,F00060,6436,213,8649,8862,2213,213,2426,0.0,14394.8203125,11.389671361502348
a3809612e4,F00061,12536,432,12536,12968,0,432,432,0.0,14394.8203125,1.0
a3809612e4,F00062,12536,300,12536,12836,0,300,300,33.35,14394.8203125,1.0
a3809612e4,F00063,12536,574,12536,13110,0,574,574,33.35,14394.8203125,1.0
a3809612e4,F00064,12536,471,12536,13007,0,471,471,20.0,14394.8203125,1.0
a3809612e4,F00065,12536,466,12536,13002,0,466,466,20.0,14394.8203125,1.0
a3809612e4,F00066,12536,591,12536,13127,0,591,591,20.0,14394.8203125,1.0
a3809612e4,F00067,12536,335,13002,13337,466,335,801,20.0,14394.88671875,2.391044776119403
a3809612e4,F00068,12536,445,13110,13555,574,445,1019,47.25,14394.88671875,2.289887640449438
a3809612e4,F00069,12536,248,13110,13358,574,248,822,15.0,14395.01953125,3.314516129032258
a3809612e4,F00070,12536,510,13110,13620,574,510,1084,0.0,14395.01953125,2.1254901960784314
a3809612e4,F00071,12536,185,13110,13295,574,185,759,17.65,14394.88671875,4.102702702702703
a3809612e4,F00072,12536,173,13110,13283,574,173,747,17.5,14395.01953125,4.317919075144508
a3809612e4,F00073,12536,488,13127,13615,591,488,1079,15.0,14395.01953125,2.2110655737704916
a3809612e4,F00074,12536,266,13127,13393,591,266,857,15.0,14395.01953125,3.2218045112781954
a3809612e4,F00075,12536,545,13127,13672,591,545,1136,15.0,14395.01953125,2.0844036697247708
a3809612e4,F00076,12536,298,13283,13581,747,298,1045,15.0,14395.01953125,3.5067114093959733
a3809612e4,F00077,12536,190,13358,13548,822,190,1012,15.0,14395.01953125,5.326315789473684
a3809612e4,F00078,12536,587,13358,13945,822,587,1409,35.0,14395.01953125,2.4003407155025553
a3809612e4,F00079,12536,269,13358,13627,822,269,1091,0.0,14396.21484375,4.055762081784387
a3809612e4,F00080,12536,593,13358,13951,822,593,1415,0.0,14396.21484375,2.3861720067453627
a3809612e4,F00081,12536,201,13358,13559,822,201,1023,0.0,14396.08203125,5.08955223880597
a3809612e4,F00082,12536,344,13358,13702,822,344,1166,0.0,14396.21484375,3.38953488372093
a3809612e4,F00083,12536,292,13358,13650,822,292,1114,0.0,14396.74609375,3.815068493150685
a3809612e4,F00084,12536,382,13358,13740,822,382,1204,0.0,14396.74609375,3.1518324607329844
a3809612e4,F00085,12536,475,13358,13833,822,475,1297,0.0,14396.74609375,2.7305263157894735
a3809612e4,F00086,12536,577,13358,13935,822,577,1399,0.0,14396.74609375,2.4246100519930676
a3809612e4,F00087,12536,336,13358,13694,822,336,1158,11.65,14396.34765625,3.4464285714285716
a3809612e4,F00088,16868,331,16868,17199,0,331,331,16.65,14396.74609375,1.0
a3809612e4,F00089,16868,257,16868,17125,0,257,257,16.65,14397.80859375,1.0
a3809612e4,F00090,16868,493,16868,17361,0,493,493,16.65,14397.80859375,1.0
a3809612e4,F00091,16868,286,16868,17154,0,286,286,0.0,14401.1953125,1.0
