run_id,job_id,arrival_time_ms,service_time_ms,start_time_ms,finish_time_ms,waiting_time_ms,execution_time_ms,response_time_ms,cpu_usage_percent,memory_usage_mb,slowdown
2c573d60c5,F00001,0,162,0,162,0,162,162,0.0,14676.2109375,1.0
2c573d60c5,F00002,0,529,0,529,0,529,529,0.0,14676.2734375,1.0
2c573d60c5,F00003,0,290,0,290,0,290,290,0.0,14673.65625,1.0
2c573d60c5,F00004,0,275,0,275,0,275,275,0.0,14673.66015625,1.0
2c573d60c5,F00005,0,264,0,264,0,264,264,0.0,14673.16796875,1.0
2c573d60c5,F00006,0,221,0,221,0,221,221,0.0,14673.359375,1.0
2c573d60c5,F00007,0,527,0,527,0,527,527,0.0,14672.484375,1.0
2c573d60c5,F00008,0,202,0,202,0,202,202,0.0,14672.31640625,1.0
2c573d60c5,F00009,0,496,527,1023,527,496,1023,15.0,14674.71875,2.0625
2c573d60c5,F00010,0,529,529,1058,529,529,1058,43.55,14676.18359375,2.0
2c573d60c5,F00011,0,429,529,958,529,429,958,16.65,14676.18359375,2.233100233100233
2c573d60c5,F00012,0,194,529,723,529,194,723,16.65,14676.23046875,3.7268041237113403
2c573d60c5,F00013,0,452,529,981,529,452,981,16.65,14675.0234375,2.170353982300885
2c573d60c5,F00014,0,366,529,895,529,366,895,28.55,14674.83984375,2.4453551912568305
2c573d60c5,F00015,0,166,529,695,529,166,695,16.65,14675.76953125,4.186746987951807
2c573d60c5,F00016,0,165,695,860,695,165,860,28.55,14674.66015625,5.212121212121212
2c573d60c5,F00017,0,197,695,892,695,197,892,20.0,14673.07421875,4.527918781725888
2c573d60c5,F00018,0,261,892,1153,892,261,1153,0.0,14670.48828125,4.417624521072797
2c573d60c5,F00019,0,269,1058,1327,1058,269,1327,21.45,14669.5,4.933085501858736
2c573d60c5,F00020,0,408,1058,1466,1058,408,1466,21.45,14669.609375,3.593137254901961
2c573d60c5,F00021,0,458,1058,1516,1058,458,1516,21.45,14669.2421875,3.3100436681222707
2c573d60c5,F00022,0,163,1058,1221,1058,163,1221,21.45,14669.55078125,7.49079754601227
2c573d60c5,F00023,0,437,1058,1495,1058,437,1495,21.45,14669.4375,3.4210526315789473
2c573d60c5,F00024,0,251,1058,1309,1058,251,1309,33.35,14668.9296875,5.2151394422310755
2c573d60c5,F00025,0,516,1058,1574,1058,516,1574,37.5,14668.9296875,3.050387596899225
2c573d60c5,F00026,0,482,1309,1791,1309,482,1791,13.05,14666.65234375,3.715767634854772
2c573d60c5,F00027,0,509,1309,1818,1309,509,1818,0.0,14666.72265625,3.5717092337917484
2c573d60c5,F00028,0,429,1309,1738,1309,429,1738,0.0,14666.3203125,4.051282051282051
2c573d60c5,F00029,6436,379,6436,6815,0,379,379,0.0,14666.73828125,1.0
2c573d60c5,F00030,6436,451,6436,6887,0,451,451,38.9,14666.015625,1.0
2c573d60c5,F00031,6436,292,6436,6728,0,292,292,38.9,14665.8359375,1.0
2c573d60c5,F00032,6436,564,6436,7000,0,564,564,31.8,14665.84375,1.0
2c573d60c5,F00033,6436,595,6436,7031,0,595,595,31.8,14665.81640625,1.0
2c573d60c5,F00034,6436,153,6815,6968,379,153,532,31.8,14666.0234375,3.477124183006536
2c573d60c5,F00035,6436,538,6887,7425,451,538,989,19.45,14666.78125,1.838289962825279
2c573d60c5,F00036,6436,562,6887,7449,451,562,1013,19.45,14666.4921875,1.802491103202847
2c573d60c5,F00037,6436,231,6887,7118,451,231,682,0.0,14666.58203125,2.9523809523809526
2c573d60c5,F00038,6436,507,6968,7475,532,507,1039,19.45,14666.57421875,2.04930966469428
2c573d60c5,F00039,6436,366,6968,7334,532,366,898,0.0,14666.83984375,2.453551912568306
2c573d60c5,F00040,6436,324,6968,7292,532,324,856,0.0,14666.9453125,2.6419753086419755
2c573d60c5,F00041,6436,292,6968,7260,532,292,824,0.0,14666.93359375,2.8219178082191783
2c573d60c5,F00042,6436,229,7118,7347,682,229,911,20.0,14667.01171875,3.978165938864629
2c573d60c5,F00043,6436,260,7347,7607,911,260,1171,20.0,14667.4921875,4.503846153846154
2c573d60c5,F00044,6436,540,7347,7887,911,540,1451,18.2,14667.29296875,2.687037037037037
2c573d60c5,F00045,6436,322,7347,7669,911,322,1233,11.1,14667.296875,3.829192546583851
2c573d60c5,F00046,6436,202,7347,7549,911,202,1113,18.2,14667.3515625,5.50990099009901
2c573d60c5,F00047,6436,197,7475,7672,1039,197,1236,11.1,14667.296875,6.274111675126903
2c573d60c5,F00048,6436,344,7475,7819,1039,344,1383,11.1,14667.4296875,4.020348837209302
2c573d60c5,F00049,6436,199,7475,7674,1039,199,1238,11.1,14667.5,6.221105527638191
2c573d60c5,F00050,6436,333,7549,7882,1113,333,1446,0.0,14667.5703125,4.342342342342342
2c573d60c5,F00051,6436,583,7549,8132,1113,583,1696,0.0,14667.40234375,2.909090909090909
2c573d60c5,F00052,6436,326,7882,8208,1446,326,1772,28.55,14667.22265625,5.435582822085889
2c573d60c5,F00053,6436,459,7882,8341,1446,459,1905,22.2,14667.2109375,4.150326797385621
2c573d60c5,F00054,6436,285,7887,8172,1451,285,1736,22.2,14667.16015625,6.091228070175439
2c573d60c5,F00055,6436,563,7887,8450,1451,563,2014,22.2,14666.97265625,3.577264653641208
2c573d60c5,F00056,6436,172,8132,8304,1696,172,1868,11.75,14666.53125,10.86046511627907
2c573d60c5,F00057,6436,523,8132,8655,1696,523,2219,20.0,14666.64453125,4.24282982791587
