run_id,dataset_file,speedup,jobs,mean_response_ms,p50_response_ms,p95_response_ms,p99_response_ms,mean_wait_ms,mean_execution_ms,total_slots_at_end
fd54f73ae9,dataset_fifo_burst_1k.csv,20000.0,1000,403.747,398.0,607.2999999999988,823.1199999999999,26.847,376.9,64
