run_id,dataset_file,quantum_ms,speedup,jobs,mean_response_ms,p50_response_ms,p95_response_ms,p99_response_ms,mean_wait_ms,avg_slices_per_job,total_slots_at_end
95898f2200,dataset_rr_batch_smallq_opt_1k.csv,500,20000.0,1000,17691440.0,17300000.0,32421000.0,33560600.0,17691394.857,1.0,16
