run_id,dataset_file,quantum_ms,speedup,jobs,mean_response_ms,p50_response_ms,p95_response_ms,p99_response_ms,mean_wait_ms,avg_slices_per_job,total_slots_at_end
cd863ba337,dataset_rr_batch_mediumq_opt_1k.csv,500,20000.0,1000,21260880.0,20670000.0,41060000.0,44400400.0,21260764.878,1.0,32
